F090W_vega,F150W_vega
28.134,26.498
27.969,26.398
27.986,26.489
27.553,26.481
27.88,26.434
28.033,26.566
28.674,26.436
28.151,26.479
27.639,26.396
28.125,26.48
27.968,26.471
27.702,26.462
28.086,26.438
27.856,26.464
28.081,26.468
28.079,26.435
27.855,26.466
27.995,26.469
27.783,26.452
27.938,26.406
27.919,26.474
28.21,26.483
27.554,26.488
27.888,26.411
27.945,26.417
27.991,26.5
27.844,26.465
27.873,26.448
28.014,26.504
27.888,26.469
27.946,26.467
27.829,26.452
27.848,26.489
28.282,26.509
28.169,26.468
27.907,26.478
27.93,26.484
27.923,26.391
27.889,26.441
27.737,26.474
27.259,26.54
27.986,26.463
27.771,26.453
27.707,26.47
28.04,26.428
27.919,26.405
27.913,26.462
27.897,26.472
27.892,26.386
27.767,26.403
27.691,26.474
27.909,26.412
27.778,26.418
28.04,26.447
28.157,26.514
27.946,26.482
27.943,26.494
27.89,26.418
27.762,26.464
27.905,26.474
27.711,26.463
27.9,26.496
27.845,26.497
27.761,26.483
28.264,26.513
27.97,26.485
28.056,26.486
27.831,26.4
27.792,26.481
27.866,26.483
27.864,26.486
27.962,26.425
27.582,26.498
27.718,26.478
27.908,26.439
27.891,26.421
27.97,26.495
27.871,26.464
27.744,26.532
27.872,26.482
28.073,26.507
28.158,26.462
27.795,26.484
27.788,26.488
27.851,26.478
27.851,26.513
28.129,26.496
27.906,26.483
27.553,26.52
28.161,26.5
28.012,26.495
27.967,26.509
28.249,26.474
27.81,26.473
28.037,26.508
27.736,26.488
28.066,26.482
28.024,26.412
27.92,26.48
28.27,26.494
27.918,26.474
27.943,26.491
27.803,26.5
27.785,26.504
28.182,26.506
27.739,26.487
28.014,26.474
27.828,26.455
28.003,26.482
28.036,26.49
27.817,26.481
27.972,26.496
27.886,26.47
27.889,26.495
28.038,26.517
27.723,26.438
27.987,26.49
27.885,26.483
27.757,26.501
28.001,26.503
27.86,26.492
27.629,26.531
28.099,26.507
27.796,26.483
27.826,26.447
27.995,26.503
27.862,26.442
28.104,26.489
28.019,26.452
27.767,26.454
27.979,26.514
27.725,26.45
28.185,26.516
28.083,26.463
28.022,26.517
27.988,26.504
27.973,26.512
28.169,26.494
28.102,26.435
28.088,26.529
27.749,26.452
27.772,26.519
28.068,26.516
27.95,26.485
28.195,26.499
28.108,26.519
27.828,26.509
27.905,26.467
28.027,26.546
27.701,26.508
28.047,26.52
27.968,26.492
27.749,26.519
27.879,26.505
28.049,26.524
28.162,26.449
27.874,26.472
27.921,26.522
28.112,26.55
27.773,26.454
27.805,26.442
28.107,26.522
27.326,26.555
28.092,26.522
27.721,26.502
27.836,26.514
27.765,26.533
28.058,26.479
27.725,26.543
27.766,26.524
27.704,26.524
27.956,26.504
27.803,26.523
28.067,26.533
27.701,26.535
27.865,26.506
27.829,26.513
27.926,26.528
28.055,26.514
28.161,26.552
27.213,26.612
28.077,26.468
27.945,26.516
27.851,26.514
27.786,26.488
28.045,26.538
27.968,26.513
28.252,26.502
27.913,26.566
27.873,26.516
27.795,26.516
27.776,26.54
27.894,26.524
27.774,26.465
27.967,26.457
27.638,26.476
27.868,26.54
27.968,26.543
27.827,26.529
27.965,26.526
27.899,26.525
27.905,26.521
27.943,26.457
27.997,26.546
27.97,26.522
27.761,26.556
28.142,26.539
28.057,26.57
27.76,26.503
28.064,26.546
28.022,26.538
27.934,26.529
27.802,26.479
27.947,26.53
28.401,26.513
27.88,26.567
27.966,26.543
27.961,26.558
28.038,26.527
28.147,26.545
28.017,26.536
28.04,26.499
27.961,26.469
27.999,26.537
27.904,26.556
27.933,26.531
27.998,26.553
27.809,26.552
27.921,26.571
27.683,26.467
27.807,26.558
27.851,26.501
28.011,26.468
27.942,26.501
27.955,26.63
27.624,26.592
27.821,26.51
27.966,26.525
28.147,26.579
27.971,26.539
27.918,26.543
27.804,26.555
28.133,26.524
27.885,26.531
27.96,26.517
27.903,26.547
28.097,26.529
27.893,26.483
28.134,26.534
27.885,26.534
27.732,26.553
27.773,26.502
27.833,26.51
28.275,26.557
27.954,26.533
27.915,26.499
27.742,26.544
28.03,26.495
28.061,26.561
27.944,27.541
27.981,26.515
27.953,26.541
27.977,26.477
27.89,26.535
27.961,27.791
28.127,26.553
28.163,26.565
27.922,26.538
27.743,26.544
27.296,26.669
27.979,26.473
27.696,26.496
27.891,26.501
27.872,26.545
27.876,26.566
27.463,26.646
28.32,26.536
28.108,26.564
27.92,26.555
27.911,26.553
28.047,26.542
27.963,26.488
27.929,26.554
28.069,26.568
27.748,26.512
28.152,26.562
28.027,26.546
27.912,26.531
28.053,26.501
27.853,26.49
27.809,26.554
27.9,26.551
28.105,26.513
27.934,26.491
28.105,26.511
28.067,26.572
27.561,26.501
28.116,26.539
27.765,26.55
27.909,26.554
27.634,26.481
27.88,26.545
27.727,26.562
27.944,26.586
27.872,26.517
28.125,26.573
27.848,26.604
28.124,26.565
27.89,26.56
27.788,26.552
27.792,26.54
28.026,26.556
27.886,26.562
28.272,26.589
28.232,26.563
28.161,26.543
27.945,26.548
27.992,26.553
28.206,26.56
28.093,26.561
27.838,26.579
27.976,26.54
27.841,26.496
27.818,26.576
27.931,26.557
27.981,26.586
27.966,26.559
27.998,26.59
28.135,26.563
28.133,26.554
27.958,26.546
28.063,26.515
27.978,26.576
27.904,26.555
27.93,26.484
28.084,26.561
27.793,26.556
27.907,26.579
28.019,26.564
27.831,26.55
27.878,26.577
27.963,26.561
28.417,26.594
28.016,26.494
27.999,26.574
27.962,26.567
28.141,26.575
28.022,26.813
27.947,26.564
28.046,26.523
27.866,26.577
27.945,26.555
27.923,26.469
27.737,26.571
28.263,26.518
27.795,26.586
27.822,26.547
27.896,26.562
27.894,26.578
28.244,26.595
28.009,26.586
27.965,26.58
28.073,26.556
28.169,26.583
27.956,26.579
27.953,26.587
27.969,26.582
27.933,26.565
28.093,26.531
28.195,26.585
27.709,26.523
27.888,26.59
27.904,26.566
28.166,26.596
27.921,26.547
28.049,26.593
27.902,26.59
28.225,26.557
27.907,26.586
27.686,26.584
27.714,26.595
27.917,26.576
27.904,26.581
27.991,26.53
27.96,26.554
28.106,26.518
27.761,26.536
27.965,26.587
28.186,26.604
28.172,26.574
28.155,26.504
27.864,26.581
28.049,26.57
27.977,26.583
27.834,26.587
28.167,26.641
28.181,26.608
27.701,26.543
27.843,26.597
27.968,26.602
28.131,26.605
27.683,26.615
27.865,26.596
27.841,26.526
27.99,26.612
28.136,26.574
27.689,26.618
28.039,26.548
28.096,26.579
27.999,26.591
27.802,26.597
28.115,26.509
28.078,26.541
28.185,26.602
28.206,26.574
28.012,26.614
27.828,26.597
27.848,26.599
28.067,26.619
28.087,26.615
27.978,26.613
27.983,26.576
27.991,26.557
28.066,26.597
28.107,26.605
27.747,26.613
27.741,26.608
27.896,26.615
27.874,26.601
27.829,26.598
27.815,26.596
27.739,26.553
27.988,26.595
28.001,26.557
27.752,26.697
27.723,26.622
27.99,26.598
27.787,26.627
27.959,26.604
28.117,26.589
27.978,26.615
28.006,26.603
28.018,26.617
28.153,26.632
28.078,26.574
27.983,26.545
28.336,26.625
28.071,26.599
28.22,26.599
27.94,26.601
28.123,26.596
28.103,26.6
27.952,26.677
28.055,26.535
27.744,26.666
27.649,26.625
28.161,26.611
28.073,26.571
27.947,26.55
27.96,26.547
28.141,26.604
27.974,26.576
27.79,26.565
27.991,26.634
27.835,26.569
27.97,26.597
28.146,26.604
27.691,26.615
27.772,26.591
27.97,26.602
28.048,26.545
28.058,26.628
27.963,26.625
28.115,26.582
28.298,26.631
27.914,26.589
28.353,26.592
27.653,26.624
27.83,26.567
28.295,26.597
28.305,26.602
27.96,26.566
28.062,26.554
27.883,26.576
28.028,26.623
28.141,26.594
28.173,26.655
28.017,26.657
28.252,26.645
28.107,26.62
28.113,26.593
28.186,26.592
27.68,26.586
27.949,26.57
27.921,26.63
27.954,26.606
27.837,26.635
28.057,26.638
28.083,26.61
28.025,26.613
27.796,26.629
28.392,27.615
28.133,26.627
28.237,26.66
27.701,26.665
28.206,26.628
27.853,26.583
27.719,26.64
27.875,26.628
28.243,26.639
28.12,26.639
28.167,26.638
27.925,26.632
28.103,26.62
27.671,26.635
28.144,26.616
28.08,26.627
28.282,26.574
28.022,26.636
27.847,26.646
27.822,26.58
28.0,26.614
28.094,26.649
27.952,26.651
27.653,26.637
28.234,26.636
27.86,26.648
27.874,26.654
28.087,26.649
27.77,26.695
28.025,26.633
28.028,26.658
28.004,26.652
28.082,26.644
27.951,26.662
28.129,26.587
28.09,27.691
27.986,26.589
27.997,26.653
28.262,26.597
28.009,26.584
28.243,26.637
27.992,26.579
28.454,26.675
27.948,26.613
28.11,26.625
28.092,26.643
27.78,26.623
28.255,26.69
27.939,26.62
28.058,26.579
27.974,26.642
28.21,26.667
28.159,26.643
28.06,26.67
27.977,26.6
27.912,26.646
28.049,26.679
28.16,26.645
28.03,26.651
28.019,26.659
28.197,26.668
27.81,26.656
27.993,26.655
27.862,26.65
27.091,27.36
28.037,26.639
27.801,26.653
28.033,26.566
27.82,26.647
28.014,26.653
27.986,26.652
27.983,26.591
28.226,26.665
28.116,26.645
27.333,26.741
28.053,26.618
28.056,26.637
27.801,26.639
28.047,26.657
27.926,26.664
27.974,26.635
27.833,26.704
27.999,26.584
27.861,26.569
27.908,26.634
28.225,26.668
28.161,26.604
28.053,26.643
28.336,26.671
27.889,26.631
28.147,26.694
27.791,26.672
28.093,26.603
27.912,26.605
28.631,26.692
27.799,26.613
27.892,26.635
28.065,26.692
28.113,26.624
28.039,26.654
28.02,26.695
27.945,26.635
28.227,26.66
27.87,26.616
28.132,26.695
27.997,26.676
28.136,26.66
28.136,26.639
28.086,26.711
28.359,26.753
28.33,26.627
27.875,26.654
27.817,26.667
27.793,26.691
28.051,26.668
28.291,26.664
28.083,26.619
27.995,26.652
28.163,26.666
27.743,26.68
27.747,26.698
27.958,26.69
27.989,26.645
28.218,26.679
27.991,26.699
28.266,26.702
28.305,26.698
27.863,26.613
27.765,26.629
27.874,26.67
27.842,26.659
27.899,26.629
27.908,26.682
27.857,26.618
27.957,26.655
27.968,26.676
27.893,26.7
28.1,26.669
28.148,26.615
28.378,26.688
28.03,26.691
28.221,26.68
28.058,26.68
27.987,26.624
28.456,26.678
28.097,26.609
28.29,26.683
27.997,26.682
27.723,26.627
28.271,26.676
27.924,26.675
28.05,26.622
28.268,26.695
28.178,26.677
27.753,26.643
28.147,26.687
28.053,26.686
27.893,26.683
27.895,26.684
28.211,26.622
28.19,26.7
28.128,26.666
27.885,26.691
27.984,26.68
27.94,26.681
28.157,26.686
27.953,26.674
28.306,26.7
28.16,26.693
28.146,26.679
27.983,26.691
28.139,26.736
27.976,26.685
27.781,26.703
28.272,26.699
27.853,26.694
28.023,26.691
27.96,26.709
28.191,26.717
28.434,26.714
27.879,26.622
28.031,26.661
27.826,26.629
27.878,26.696
28.095,26.701
27.945,26.756
27.058,27.274
28.057,27.934
27.213,27.065
27.712,26.669
27.916,26.681
27.93,26.671
27.916,26.701
28.269,26.669
27.771,26.7
28.236,26.668
28.425,26.701
27.994,26.634
28.06,26.704
28.016,26.695
28.101,26.672
28.107,26.684
27.879,26.713
27.823,26.718
28.028,26.634
28.022,26.708
27.944,26.688
27.889,26.636
28.12,26.701
27.954,26.684
28.165,26.75
28.07,26.702
28.261,26.732
28.281,26.72
27.943,26.666
28.308,26.718
27.966,26.669
27.79,26.623
27.75,26.721
28.189,26.686
27.906,26.654
28.011,26.717
28.03,26.67
28.373,26.718
28.228,26.729
28.068,26.651
28.286,26.683
28.072,26.685
28.166,26.725
28.236,26.731
28.118,26.698
27.882,26.705
28.005,26.69
28.211,26.721
28.035,26.742
28.167,26.703
28.242,26.734
27.986,26.699
28.179,26.709
28.138,26.719
28.095,26.714
28.34,26.767
28.148,26.692
27.995,26.704
28.073,26.657
28.1,26.71
28.221,26.721
28.044,26.716
28.029,26.707
28.06,26.78
27.294,27.009
28.181,26.738
28.216,26.693
28.051,26.731
27.997,26.726
27.879,26.743
28.124,26.702
28.078,26.689
28.08,26.663
28.086,26.765
28.01,26.692
28.316,26.715
28.238,26.694
28.053,26.69
27.89,26.745
27.86,26.743
28.47,26.751
28.023,26.725
27.808,26.69
28.537,26.692
28.001,26.711
28.139,26.704
28.268,26.703
27.915,26.702
28.13,26.685
27.974,26.718
27.929,26.68
28.141,26.727
28.276,26.743
28.229,26.73
27.984,26.718
28.097,26.748
27.669,26.685
28.143,26.742
28.254,26.736
28.074,26.731
28.229,26.751
28.044,26.707
28.058,26.708
27.965,26.724
28.084,26.715
28.09,26.672
28.079,26.716
27.625,26.761
28.148,26.739
28.44,26.699
28.117,26.742
28.404,26.727
28.339,26.736
27.371,26.909
28.275,26.752
27.884,26.692
28.19,26.75
28.176,26.735
28.132,26.731
27.891,26.737
27.894,26.731
28.177,26.72
27.678,26.709
28.176,26.717
27.778,26.747
28.324,26.713
28.144,26.732
28.144,26.708
28.359,26.719
28.068,26.771
28.359,26.735
27.89,26.675
28.206,26.669
28.287,26.726
28.242,26.736
28.116,26.746
28.108,26.791
28.24,26.717
28.015,26.737
27.922,26.689
27.934,26.729
28.251,26.739
27.913,26.712
28.0,26.68
27.725,26.672
28.243,26.768
28.044,26.689
28.013,26.723
28.257,26.77
28.02,26.687
28.249,26.74
27.469,26.858
28.156,26.686
27.98,26.758
27.961,26.708
28.51,26.749
28.207,26.736
28.202,26.77
28.326,26.756
28.298,26.744
27.991,26.689
28.398,26.709
27.964,26.721
28.232,26.747
28.073,26.702
27.979,26.773
28.203,26.751
28.036,26.78
28.075,26.754
28.299,26.759
28.24,26.857
28.197,26.758
27.89,26.751
28.2,26.758
28.258,26.764
28.23,26.748
28.107,26.725
28.404,26.687
28.035,26.757
28.342,26.749
28.147,26.73
27.989,26.683
28.122,26.74
28.093,26.767
28.398,26.749
28.02,26.689
28.135,26.75
28.121,26.785
28.268,26.766
28.155,26.766
28.035,26.783
28.37,26.768
28.211,26.74
27.835,26.778
28.15,26.759
27.835,26.707
28.036,26.767
28.295,26.785
28.162,26.703
28.366,26.731
28.039,26.78
27.885,26.704
27.998,26.788
28.257,26.752
28.207,26.748
28.38,26.765
28.054,26.712
27.822,26.783
27.844,26.773
28.114,26.741
27.382,26.983
28.259,26.791
28.199,26.763
28.086,26.761
28.124,26.791
28.131,26.733
28.186,26.745
27.823,26.726
28.217,26.765
27.954,26.818
27.677,26.862
28.457,26.816
28.204,26.754
28.497,26.802
28.537,26.807
27.978,26.733
27.87,26.795
28.024,26.783
28.556,26.786
27.91,26.765
28.147,26.714
28.073,26.81
28.039,26.723
27.953,26.804
28.353,26.787
28.029,26.75
28.128,26.79
28.151,26.82
28.067,26.778
27.993,26.773
28.138,26.76
28.375,26.759
28.489,26.758
28.231,26.703
27.976,26.804
28.526,26.727
27.347,27.023
28.071,26.81
28.207,26.769
28.236,26.755
28.278,26.782
27.986,26.743
27.941,26.794
28.309,26.807
28.042,26.82
28.239,26.762
28.015,26.818
28.171,26.732
27.972,26.776
27.955,26.791
28.242,26.696
28.177,26.716
28.441,26.779
28.04,26.8
28.279,26.779
28.378,26.78
27.774,26.805
28.273,26.778
28.021,26.811
28.145,26.799
27.951,26.718
28.045,26.789
28.493,26.825
27.579,26.891
27.928,26.833
28.052,26.712
28.354,26.759
27.97,26.748
28.132,26.818
28.076,26.811
27.955,26.791
28.219,26.788
28.151,26.768
28.442,26.744
28.087,26.719
28.076,26.789
28.002,26.794
28.081,26.786
28.211,26.794
28.113,26.751
28.105,26.767
28.222,26.814
28.225,26.744
27.966,26.807
28.214,26.803
28.224,26.81
28.143,26.8
28.309,26.723
28.325,26.804
27.999,26.803
28.074,26.72
28.37,26.815
28.306,26.751
28.516,26.799
28.28,26.782
28.057,26.844
27.942,26.824
28.068,26.815
28.319,26.82
28.263,26.745
28.332,26.8
28.192,26.805
28.581,26.856
28.239,26.813
28.704,27.017
28.276,26.818
28.12,26.756
28.442,26.833
28.065,26.755
27.954,26.775
28.306,26.824
28.213,26.804
28.14,26.8
28.081,26.838
28.19,26.812
28.515,26.835
28.426,26.849
28.136,26.817
27.913,26.816
28.086,26.801
27.965,26.831
28.091,26.842
27.889,26.848
28.03,26.794
28.329,26.823
28.187,26.785
28.119,26.828
27.962,26.823
28.463,26.843
28.053,26.822
28.045,26.736
28.315,26.785
28.052,26.771
28.32,26.818
27.922,26.827
28.15,26.745
28.205,26.831
28.149,26.81
28.288,26.826
28.178,26.764
28.198,26.809
28.169,26.812
28.026,26.812
28.188,26.805
28.129,26.788
28.566,26.819
28.226,26.832
28.263,26.818
28.212,26.808
28.551,27.421
27.94,26.804
27.955,26.817
28.1,26.817
28.279,26.808
28.445,26.831
28.114,26.797
28.135,26.811
27.996,26.824
28.078,26.84
28.4,26.822
28.133,26.802
28.251,26.799
28.308,26.76
28.101,26.757
27.877,26.783
28.272,26.831
28.269,26.827
28.49,26.839
28.03,26.848
28.186,26.842
28.472,26.858
28.306,26.877
28.569,26.871
28.344,26.837
28.232,26.782
28.332,26.826
28.26,26.814
27.565,26.975
28.419,26.846
28.005,26.831
27.959,26.779
27.979,26.889
28.199,26.865
28.012,26.865
28.181,26.805
28.105,26.864
28.151,26.794
28.08,26.801
28.466,26.842
28.182,26.812
28.458,26.906
28.045,26.854
28.105,26.806
28.07,26.79
28.033,26.805
28.23,26.801
28.385,26.783
28.116,26.838
28.12,26.879
28.238,26.842
28.0,26.853
28.477,26.825
27.913,26.816
27.854,26.83
28.118,26.825
28.296,26.861
28.217,26.828
28.042,26.854
28.463,26.836
28.165,26.824
28.32,26.787
28.255,26.843
27.966,26.828
28.269,26.829
28.472,26.888
27.927,26.877
28.003,26.85
28.247,26.853
28.342,26.873
28.204,26.863
28.545,26.901
28.125,26.819
28.221,26.838
28.344,26.864
28.229,26.848
28.1,26.782
28.578,26.831
28.136,26.89
28.403,26.797
28.037,26.882
28.314,26.845
28.316,26.854
28.194,26.869
28.206,26.825
28.367,26.847
28.515,26.864
28.14,26.828
28.364,26.883
28.278,26.871
28.112,26.868
28.166,26.793
28.174,26.865
28.221,26.857
28.509,26.883
28.189,26.826
28.458,26.863
28.069,26.916
27.835,26.894
28.218,26.859
28.392,26.933
28.215,26.893
28.227,26.861
28.093,26.866
28.295,26.884
28.302,26.811
28.406,26.811
28.142,26.877
28.3,26.867
28.054,26.822
28.431,26.896
28.108,26.859
28.173,26.862
28.157,26.878
28.188,26.849
28.389,26.816
28.339,26.831
28.2,26.857
28.362,26.863
28.282,26.855
28.305,26.89
28.61,26.872
28.166,26.881
28.023,26.896
28.099,26.854
28.281,26.84
28.002,26.809
27.981,26.819
27.959,26.822
27.936,26.899
28.114,26.928
28.101,26.847
28.269,26.868
28.308,26.89
28.555,26.907
27.941,26.874
28.338,26.912
28.445,26.884
28.164,26.853
28.379,26.817
28.579,26.907
28.354,26.86
27.949,26.902
28.169,26.867
28.188,26.872
28.202,26.879
28.25,26.906
28.413,26.874
28.403,26.94
28.309,26.889
28.402,26.899
28.166,26.924
28.593,26.995
27.261,27.693
28.302,26.863
28.17,26.855
28.573,26.963
27.983,26.876
28.496,26.893
28.178,26.876
28.055,26.862
27.959,26.845
28.336,26.842
28.245,26.882
28.147,26.87
28.286,26.837
28.152,26.908
27.956,26.881
28.072,26.847
28.217,26.821
28.062,26.881
27.998,26.947
28.042,26.876
28.319,26.876
28.392,26.85
28.042,26.9
28.453,26.895
27.9,26.852
28.169,26.906
27.995,26.799
28.393,26.905
28.269,26.889
27.661,26.891
28.062,26.844
28.099,26.899
28.323,26.872
28.343,26.901
27.874,26.899
28.274,26.944
28.448,26.905
28.324,26.885
27.651,27.02
28.308,26.859
28.566,26.925
28.503,26.845
28.27,26.909
28.42,26.89
28.146,26.887
28.014,26.92
28.408,26.935
28.172,26.893
28.069,26.893
28.185,26.893
28.338,26.887
27.882,26.947
28.156,26.894
28.285,26.888
28.368,26.901
28.257,26.883
27.924,26.906
28.549,26.874
27.927,26.874
27.896,26.901
28.048,26.924
28.299,26.879
28.187,26.808
28.174,27.022
28.126,26.888
28.388,26.889
28.266,26.799
28.097,26.886
28.133,26.891
28.185,26.857
27.508,27.119
28.37,26.901
28.333,26.898
28.009,26.926
27.933,26.941
27.923,26.835
28.183,26.897
27.986,26.904
28.351,26.91
28.279,26.978
28.197,26.914
28.211,26.916
28.342,26.864
28.306,26.965
28.339,26.935
28.141,26.848
28.287,26.906
28.021,26.852
27.986,26.877
28.252,26.841
28.482,26.841
28.065,26.884
28.179,26.893
28.176,26.891
28.054,26.891
28.289,26.883
27.709,26.961
28.413,26.927
28.409,26.853
28.215,26.884
28.094,26.937
28.274,26.879
28.352,26.92
28.39,26.915
28.325,26.834
28.477,26.971
27.868,26.93
28.412,26.832
28.257,26.896
28.314,26.925
28.38,26.901
28.124,26.905
28.371,26.847
28.429,26.949
28.092,26.9
28.07,26.956
28.594,26.96
28.303,26.901
28.102,26.911
28.385,26.962
28.258,26.874
28.19,26.907
28.392,26.902
28.4,26.91
28.166,26.921
27.947,26.926
28.139,26.992
28.275,26.921
28.453,26.902
28.117,26.855
28.422,26.938
28.42,26.968
28.09,26.942
28.706,26.945
28.066,26.903
28.426,26.91
28.115,26.945
28.31,26.906
27.709,26.921
28.148,26.937
27.979,26.896
28.135,26.865
28.125,26.942
28.374,26.881
28.339,26.899
28.392,26.942
28.345,26.934
28.026,26.942
28.087,26.912
28.37,26.936
28.319,26.911
28.427,26.918
28.347,26.905
28.379,26.94
27.785,27.037
27.387,27.349
28.074,26.864
28.207,26.919
28.115,26.885
28.041,26.903
28.597,26.949
28.161,26.859
27.914,26.978
27.688,27.147
28.25,26.915
28.047,26.941
28.397,26.957
28.296,26.916
28.256,26.877
28.386,26.923
28.191,26.866
28.162,26.892
28.16,26.862
28.15,26.94
28.21,26.938
28.383,26.959
28.205,26.919
28.285,26.956
28.241,26.927
28.343,26.878
28.237,26.956
28.297,26.899
28.458,26.974
28.618,26.937
28.311,26.958
28.367,26.938
28.294,26.936
28.38,26.875
28.198,26.869
28.285,26.94
28.222,26.923
28.115,26.936
28.269,26.995
27.818,26.981
28.175,26.933
28.228,26.942
28.27,26.889
28.646,26.939
27.861,27.332
28.344,26.966
28.327,26.939
27.974,26.958
28.526,26.943
28.181,26.933
28.509,26.922
28.58,26.927
28.065,26.957
27.855,26.992
27.985,26.954
28.551,26.965
28.312,26.926
28.322,26.928
28.355,26.955
28.273,26.932
28.348,26.978
28.16,26.954
28.362,26.948
28.307,26.947
28.099,26.983
28.417,26.985
28.49,26.966
28.333,26.973
28.622,26.966
28.204,26.927
28.5,26.958
28.31,26.973
28.264,26.908
28.084,26.905
28.487,27.002
28.179,26.905
28.147,26.954
28.083,26.96
28.148,26.958
28.22,26.934
28.331,26.982
28.428,26.971
28.382,26.962
28.491,26.967
28.168,26.966
28.308,26.956
28.303,26.963
28.499,26.938
28.277,26.951
28.274,26.916
28.508,26.942
28.192,26.963
27.631,27.016
28.35,26.962
28.26,26.988
28.536,26.967
28.18,26.927
28.285,26.962
28.084,26.945
28.157,26.997
28.323,26.94
28.194,26.878
28.288,26.959
28.346,27.028
28.378,26.974
28.348,26.994
28.236,26.938
28.177,26.952
28.58,26.973
28.325,26.881
28.068,27.012
28.351,26.967
28.141,26.966
28.221,26.984
28.158,26.939
28.219,26.969
28.202,27.013
28.285,26.964
28.005,26.927
28.304,26.905
28.632,26.989
27.739,27.139
28.328,26.945
28.096,26.933
28.206,26.985
28.136,26.999
28.23,27.012
28.335,26.987
28.32,26.996
28.432,26.952
28.215,26.991
28.252,26.986
28.605,27.018
28.174,27.024
28.43,26.955
28.67,26.974
28.339,27.0
28.064,27.005
28.181,26.941
28.335,26.954
28.312,26.973
28.217,26.973
28.165,26.96
28.279,26.977
28.406,26.962
28.354,27.007
28.286,26.953
28.35,26.982
28.414,26.963
28.194,26.979
28.014,26.985
28.309,26.917
28.23,26.903
28.197,26.976
27.59,27.129
27.493,27.368
28.191,27.011
28.352,27.012
28.164,26.909
28.485,27.016
28.328,27.031
28.255,26.985
28.393,26.939
28.332,27.013
28.099,27.024
28.193,27.017
28.653,26.965
28.074,27.017
28.333,26.977
28.38,26.899
28.198,26.943
28.437,26.995
27.992,26.958
28.341,27.036
28.229,26.983
28.379,26.995
28.319,26.928
28.11,27.003
28.293,26.937
28.281,26.925
28.306,26.992
28.585,26.996
27.906,27.009
28.026,27.034
28.198,26.971
28.106,26.997
28.472,27.004
28.545,27.025
28.266,27.048
28.433,26.966
28.264,26.995
28.409,26.999
28.221,26.949
28.416,26.987
27.438,27.452
28.433,27.044
28.056,27.018
28.545,27.029
28.402,26.986
28.231,27.009
28.364,27.052
28.28,27.017
28.0,26.975
28.22,26.956
28.284,26.989
28.244,26.978
28.218,27.018
28.224,27.014
28.164,27.002
28.219,26.999
28.425,27.004
28.185,27.04
28.287,27.007
28.301,27.015
28.045,26.944
28.191,27.009
28.269,27.005
28.266,27.02
28.201,26.986
28.208,27.0
28.259,26.948
28.59,26.965
28.538,26.989
28.209,26.986
28.297,27.013
28.161,26.991
28.541,26.999
28.053,27.003
28.128,27.002
28.234,26.999
28.311,26.977
28.147,26.973
28.258,27.007
27.972,26.983
28.303,27.01
28.559,27.04
28.216,27.001
28.378,26.998
28.496,26.984
28.185,27.022
28.205,27.019
28.433,26.996
28.183,26.989
28.26,27.021
28.526,27.007
28.105,27.037
28.152,26.993
28.191,26.966
28.262,27.011
28.003,27.079
28.139,26.998
28.202,26.976
28.373,27.044
28.426,26.988
28.319,27.041
28.209,27.051
28.036,26.993
28.3,26.992
28.29,27.077
28.302,26.945
28.288,26.996
28.12,27.015
28.724,27.03
28.147,27.046
28.528,27.021
28.191,27.005
28.459,27.031
28.466,27.023
28.675,27.017
28.492,26.991
28.095,27.016
28.651,26.96
28.295,26.995
28.262,27.001
28.25,26.922
27.522,27.509
28.404,27.05
28.516,27.038
28.469,27.028
28.323,27.048
28.34,27.05
28.332,27.068
28.339,27.248
28.2,27.014
28.257,27.065
28.432,27.014
28.454,27.034
28.221,27.045
28.264,27.097
28.099,27.027
28.226,27.071
28.242,27.09
28.312,26.974
28.602,27.044
28.455,27.02
28.38,27.061
28.046,27.02
28.456,27.029
27.577,27.363
28.389,27.205
28.608,27.087
28.501,27.122
28.308,26.943
28.352,27.046
28.331,27.024
28.515,26.99
28.416,27.036
28.466,27.032
28.16,27.036
28.163,27.082
28.427,27.031
28.465,27.106
28.211,27.044
28.517,26.989
28.173,27.049
28.34,27.037
28.444,27.048
28.015,27.099
28.199,27.041
28.406,26.977
28.423,27.016
28.021,27.081
28.114,27.005
28.347,27.035
27.982,27.08
28.345,27.043
28.504,27.117
28.237,27.083
28.24,27.091
28.696,27.069
28.141,27.07
28.336,27.088
28.67,26.992
28.552,27.08
28.422,27.036
28.513,27.045
28.016,27.135
28.702,27.09
28.255,27.061
28.356,27.07
28.34,27.072
28.342,26.977
28.185,27.12
28.314,27.064
28.142,27.03
28.221,27.06
28.415,27.083
28.379,27.149
28.484,27.086
28.566,27.069
28.228,27.065
28.413,27.036
28.09,27.062
28.129,27.084
28.465,27.09
28.323,27.089
28.231,27.062
28.424,27.08
28.591,27.077
28.476,27.064
28.028,27.021
28.411,26.993
28.207,27.073
28.512,27.03
28.088,27.111
28.208,27.015
28.276,27.046
28.063,27.089
28.483,27.059
28.263,27.133
28.311,27.024
28.238,27.074
28.547,27.094
28.16,27.028
28.228,27.047
28.189,27.039
28.116,26.987
27.943,27.029
28.108,27.069
28.172,27.069
28.127,27.05
28.437,27.057
28.405,27.084
28.605,27.102
28.361,27.11
28.307,27.04
28.475,27.144
28.296,27.027
28.264,27.046
28.562,27.043
28.335,27.065
28.191,27.009
28.576,27.093
28.378,27.12
28.576,27.121
