F090W_vega,F150W_vega
26.439,24.759
26.755,24.798
25.992,24.824
26.375,24.812
26.034,24.838
26.497,24.804
26.537,24.789
26.51,24.813
26.409,24.828
26.404,24.821
26.416,24.807
25.916,24.865
26.683,24.761
26.484,24.765
26.052,24.785
26.518,24.811
26.528,24.841
26.452,24.831
26.397,24.797
26.678,24.761
26.511,24.77
26.543,24.842
26.479,24.839
26.573,24.838
26.564,24.781
26.552,24.837
26.218,24.878
26.692,24.849
26.702,24.79
26.47,24.852
26.396,24.865
26.425,24.79
26.18,24.837
26.748,24.839
26.509,24.846
26.54,24.87
26.29,24.823
26.597,24.855
26.519,24.884
26.256,24.879
26.543,24.81
26.45,24.801
27.277,24.855
26.39,24.818
26.466,24.851
26.55,24.847
26.494,24.84
26.465,24.906
26.784,24.863
26.656,24.92
26.109,24.937
26.495,24.914
26.686,24.917
26.449,24.927
26.42,24.917
26.501,24.917
26.534,24.871
26.563,24.89
26.661,24.89
26.65,24.959
26.863,24.944
26.734,24.877
26.045,24.923
26.525,24.951
26.617,24.929
26.625,24.959
27.265,24.925
26.465,24.884
26.598,24.953
26.69,24.962
26.07,25.018
26.759,24.887
26.544,24.937
26.48,24.928
26.511,24.986
26.556,24.903
26.404,24.975
26.477,24.981
26.615,24.924
26.548,24.93
26.508,24.982
26.7,24.975
26.556,24.948
26.922,24.955
26.706,24.949
26.471,24.988
26.787,25.009
26.808,24.948
26.458,24.954
26.971,25.025
26.158,25.069
26.877,24.95
26.388,24.985
26.55,24.97
26.701,24.974
26.685,25.048
26.577,24.973
26.645,25.057
26.114,25.034
26.522,25.057
26.659,25.053
26.071,25.053
26.643,24.997
27.151,25.062
26.545,24.991
26.631,25.068
26.749,25.075
26.694,25.017
26.879,25.076
26.362,25.098
26.65,25.092
26.824,25.071
26.64,25.07
26.953,25.067
26.699,25.079
26.923,25.095
26.802,25.092
26.739,25.075
26.718,25.019
26.641,25.085
27.009,25.1
26.688,25.086
26.982,25.108
26.338,25.123
26.544,25.046
26.556,25.096
26.607,25.075
26.551,25.064
26.717,25.073
26.607,25.068
26.753,25.072
26.614,25.057
26.941,25.104
27.175,25.064
26.682,25.12
26.509,25.058
26.627,25.049
26.434,25.078
26.979,25.071
26.767,25.128
26.964,25.118
26.668,25.088
26.522,25.141
26.63,25.079
26.506,25.09
27.019,25.071
27.335,25.177
26.731,25.143
26.878,25.13
26.734,25.155
26.545,25.104
26.661,25.08
26.648,25.166
26.585,25.168
26.762,25.082
26.863,25.108
26.796,25.169
26.55,25.131
26.382,25.173
26.204,25.18
26.75,25.159
26.736,25.143
26.318,25.215
26.635,25.12
26.635,25.189
26.322,25.227
26.665,25.129
27.446,25.183
26.806,25.188
26.606,25.188
26.596,25.15
26.826,25.225
26.683,25.21
26.616,25.21
26.666,25.174
26.853,25.207
27.571,25.256
26.579,25.184
26.833,25.224
26.711,25.173
26.671,25.172
26.827,25.151
26.878,25.159
26.624,25.181
26.711,25.23
26.243,25.301
26.754,25.249
26.764,25.195
26.715,25.234
26.743,25.219
26.686,25.202
26.657,25.197
26.69,25.175
26.715,25.19
26.678,25.258
26.775,25.255
26.374,25.292
28.229,25.304
26.73,25.261
26.789,25.197
26.834,25.244
27.134,25.263
26.593,25.226
26.803,25.276
26.326,25.255
26.625,25.192
26.671,25.287
27.127,25.276
26.885,25.281
26.579,25.288
26.773,25.278
26.851,25.282
26.843,25.274
27.141,25.289
26.638,25.231
26.609,25.244
26.784,25.22
26.739,25.295
26.869,25.293
27.075,25.23
26.8,25.237
27.001,25.309
26.795,25.312
27.006,25.262
27.012,25.285
26.976,25.319
26.695,25.264
26.713,25.304
26.753,25.261
26.79,25.312
26.861,25.33
26.8,25.254
27.074,25.32
27.3,25.304
26.845,25.283
26.735,25.317
26.841,25.273
27.328,25.276
27.037,25.35
26.874,25.343
26.808,25.341
26.88,25.284
26.735,25.304
26.521,25.4
26.823,25.365
26.439,25.352
26.96,25.289
26.848,25.33
26.858,25.367
26.811,25.36
26.882,25.337
26.549,25.357
26.92,25.384
26.459,25.371
27.074,25.422
27.707,25.389
26.925,25.406
27.03,25.412
27.057,25.339
26.517,25.436
26.965,25.421
27.078,25.441
27.001,25.417
26.757,25.432
26.973,25.415
26.868,25.418
26.891,25.427
27.07,25.42
26.685,25.439
28.129,25.444
26.761,25.365
26.911,25.44
26.933,25.435
26.634,25.445
26.946,25.449
26.901,25.431
26.82,25.423
26.552,25.443
26.623,25.444
26.949,25.469
26.58,25.496
26.592,25.459
26.929,25.468
27.701,25.492
26.457,25.553
26.217,25.666
26.574,25.462
27.043,25.5
27.028,25.501
26.366,25.612
26.975,25.501
26.642,25.536
27.103,25.517
26.892,25.456
26.983,25.468
26.651,25.515
26.79,25.502
26.95,25.527
26.692,25.55
26.867,25.479
26.932,25.482
26.533,25.547
27.042,25.541
27.016,25.545
26.658,25.531
27.152,25.551
27.069,25.53
27.116,25.517
27.237,25.528
26.88,25.546
26.917,25.556
27.037,25.486
26.849,25.535
27.098,25.55
27.02,25.522
27.15,25.565
27.009,25.567
27.032,25.51
26.877,25.507
27.035,25.51
27.001,25.504
26.943,25.559
26.936,25.515
27.021,25.561
27.06,25.553
27.144,25.525
26.736,25.533
26.847,25.579
27.052,25.565
27.179,25.598
26.767,25.551
27.151,25.587
27.133,25.553
27.107,25.594
27.286,25.581
27.295,25.576
27.132,25.581
27.076,25.536
26.988,25.519
27.123,25.6
27.139,25.57
27.182,25.549
27.061,25.555
26.948,25.605
27.133,25.594
27.039,25.513
26.2,25.78
27.22,25.6
27.123,25.593
27.212,25.588
26.702,25.592
27.032,25.563
27.064,25.537
27.199,25.604
26.991,25.554
27.317,25.663
27.092,25.553
27.172,25.629
27.263,25.544
27.171,25.595
27.177,25.626
26.781,25.642
27.029,25.605
27.331,25.563
27.152,25.624
27.259,25.611
27.07,25.633
27.159,25.62
28.424,25.657
27.313,25.621
26.626,25.634
27.132,25.643
26.964,25.582
27.239,25.639
27.047,25.568
27.313,25.563
26.782,25.61
26.822,25.605
27.151,25.591
27.8,25.678
27.191,25.647
27.031,25.65
26.807,25.682
27.042,25.667
27.14,25.605
27.222,25.638
26.687,25.697
27.14,25.596
27.307,25.615
27.27,25.675
27.443,25.631
27.16,25.671
27.225,25.641
27.018,25.682
27.345,25.665
27.123,25.609
26.852,25.689
27.231,25.619
27.174,25.646
27.145,25.66
27.105,25.679
27.004,25.632
26.91,25.639
27.204,25.607
27.052,25.693
27.109,25.667
27.139,25.672
27.177,25.673
27.186,25.681
27.123,25.7
27.094,25.698
27.093,25.687
26.835,25.709
27.324,25.714
27.205,25.717
27.141,25.702
27.088,25.649
27.353,25.709
27.323,25.701
27.303,25.703
27.216,25.679
27.159,25.651
27.184,25.708
27.066,25.681
27.25,25.674
27.137,25.656
27.131,25.698
26.989,25.629
27.131,25.713
27.249,25.699
27.291,25.653
27.476,25.718
27.361,25.709
27.331,25.683
27.162,25.726
27.158,25.716
27.147,25.726
27.209,25.669
27.263,25.668
27.367,25.686
27.134,25.729
27.307,25.718
26.772,25.703
27.099,25.727
27.191,25.656
27.215,25.717
27.22,25.734
26.801,25.748
27.401,25.707
27.292,25.678
27.817,25.718
27.177,25.68
27.098,25.727
27.179,25.683
27.168,25.728
27.232,25.66
27.349,25.721
27.229,25.745
27.244,25.749
27.172,25.744
27.047,25.755
27.362,25.725
27.346,25.697
27.296,25.728
27.245,25.687
27.228,25.732
27.362,25.731
27.301,25.742
27.241,25.685
27.347,25.724
27.168,25.777
27.171,25.704
27.367,25.737
27.234,25.764
27.236,25.685
27.135,25.683
27.121,25.698
27.151,25.752
27.2,25.76
27.348,25.707
26.73,25.751
27.131,25.719
27.254,25.702
27.247,25.766
27.22,25.709
27.297,25.763
26.728,25.756
27.22,25.717
27.269,25.723
27.288,25.7
27.362,25.77
27.218,25.763
27.206,25.717
27.257,25.776
27.139,25.774
27.213,25.732
27.242,25.788
27.233,25.784
27.194,25.804
27.115,25.709
27.184,25.729
27.301,25.79
27.168,25.79
27.264,25.771
27.163,25.712
27.402,25.767
27.398,25.787
27.381,25.81
27.267,25.698
27.192,25.755
27.223,25.706
27.079,25.751
27.313,25.8
27.077,25.819
27.279,25.731
27.232,25.772
27.204,25.798
27.488,25.793
27.316,25.795
27.357,25.794
27.239,25.794
27.165,25.799
27.244,25.776
27.27,25.804
27.408,25.723
27.425,25.768
27.929,25.78
27.233,25.792
27.327,25.747
27.351,25.799
27.2,25.789
27.235,25.803
27.387,25.801
27.351,25.811
27.247,25.804
27.288,25.742
27.22,25.762
27.218,25.766
27.158,25.802
27.252,25.8
27.261,25.821
27.17,25.837
27.226,25.811
27.319,25.76
26.639,26.015
27.152,25.805
27.148,25.82
27.282,25.811
27.214,25.778
27.402,25.822
27.097,25.777
27.139,25.824
27.276,25.775
27.328,25.84
27.203,25.783
27.25,25.804
27.406,25.807
27.328,25.841
27.426,25.822
27.25,25.815
27.143,25.816
27.311,25.791
27.41,25.778
27.37,25.814
27.446,25.845
27.508,25.782
27.291,25.839
27.276,25.774
27.09,25.861
27.333,25.835
27.232,25.83
27.239,25.814
27.401,25.842
27.39,25.798
27.328,25.832
27.394,25.837
27.255,25.795
27.383,25.836
27.263,25.841
27.375,25.841
27.203,25.87
27.597,25.851
27.267,25.793
27.456,25.853
27.3,25.855
27.333,25.853
27.39,25.863
27.239,25.874
27.443,25.807
27.293,25.86
27.246,25.842
27.812,25.864
27.356,25.803
27.238,25.858
27.201,25.861
27.315,25.868
27.2,25.803
27.219,25.863
27.352,25.833
27.23,25.852
27.32,25.831
27.389,25.873
27.263,25.869
27.28,25.874
27.355,25.865
27.291,25.877
27.347,25.878
27.455,25.832
27.421,25.91
27.515,25.805
27.204,25.811
27.163,25.807
27.313,25.861
27.402,25.867
27.418,25.864
27.447,25.871
27.472,25.88
27.234,25.882
27.043,25.871
27.425,25.895
27.167,25.807
27.306,25.804
27.38,25.833
27.421,25.889
27.214,25.815
27.325,25.899
27.388,25.84
27.378,25.8
27.179,25.872
27.246,25.879
27.681,25.896
27.387,25.876
27.285,25.856
27.291,25.843
27.359,25.876
27.3,25.861
27.553,25.888
27.409,25.863
27.244,25.9
27.639,25.804
27.315,25.882
27.289,25.882
27.229,25.819
27.339,25.828
27.339,25.837
27.19,25.899
27.392,25.902
27.208,25.887
27.352,25.863
27.707,25.904
27.321,25.879
27.243,25.91
27.32,25.883
27.287,25.85
27.437,25.874
27.275,25.902
27.597,25.9
27.252,25.892
27.412,25.902
27.209,25.839
27.409,25.886
27.507,25.892
27.247,25.894
27.197,25.898
27.428,25.853
27.407,25.911
27.302,25.898
27.315,25.918
27.231,25.909
27.268,25.906
27.306,25.879
26.988,25.925
27.155,25.92
27.389,25.895
27.263,25.91
27.263,25.883
27.541,25.854
28.207,25.933
27.426,25.913
27.542,25.854
27.429,25.861
27.354,25.841
27.604,25.946
27.302,25.847
27.392,25.857
27.384,25.902
27.138,25.916
27.187,25.927
27.417,25.941
27.297,25.848
27.406,25.913
27.371,25.904
27.549,25.838
27.418,25.917
27.301,25.909
27.322,25.848
27.171,25.943
27.272,25.92
27.424,25.923
27.448,25.93
27.358,25.914
27.236,25.937
27.216,25.858
27.246,25.918
27.228,25.848
27.489,25.907
27.248,25.862
27.29,25.943
27.331,25.93
27.413,25.857
27.446,25.917
27.293,25.916
27.274,25.925
27.319,25.914
27.308,25.93
27.523,25.899
27.57,25.92
27.336,25.932
27.503,25.929
27.317,25.933
27.325,25.94
27.418,25.923
27.555,25.933
27.342,25.858
27.307,25.921
27.413,25.923
27.513,25.931
27.296,25.945
27.351,25.888
27.258,25.89
27.27,25.883
27.269,25.878
27.339,25.867
27.318,25.951
27.295,25.892
27.429,25.939
27.431,25.943
27.367,25.888
27.334,25.891
27.577,25.964
27.447,25.943
27.274,25.904
27.423,25.943
27.339,25.885
27.112,25.911
27.26,25.951
27.228,25.903
27.475,25.948
27.402,25.955
27.413,25.867
27.372,25.923
27.461,25.964
27.437,25.944
27.417,25.95
27.094,25.922
27.278,25.939
27.396,25.968
27.331,25.894
27.364,25.973
27.453,25.946
27.394,25.911
27.479,25.932
27.396,25.971
27.301,25.961
27.369,25.972
27.525,25.982
27.44,25.904
27.281,25.981
27.424,25.937
27.228,25.94
27.368,25.977
27.474,25.918
27.432,25.968
26.973,25.939
27.406,25.975
27.376,25.932
27.321,25.989
27.433,25.993
27.373,25.897
27.393,25.978
27.301,25.929
27.374,25.929
27.286,25.942
27.404,25.931
27.645,25.987
27.484,25.984
27.378,25.978
27.452,25.996
27.214,26.005
27.539,26.019
27.607,25.98
27.303,26.028
27.215,25.991
27.421,25.961
27.334,25.915
26.782,26.019
27.455,25.969
27.466,25.994
27.56,26.0
27.347,26.005
27.825,26.011
27.349,25.964
27.339,26.004
27.484,25.991
27.462,25.926
27.2,25.989
27.155,26.014
27.41,25.977
27.229,25.99
27.531,26.002
27.452,26.001
27.282,25.928
27.454,26.001
27.513,25.995
27.377,26.001
27.24,26.008
27.481,25.965
27.526,26.019
27.472,26.004
27.317,26.011
27.468,25.978
27.786,26.027
27.416,25.998
27.564,25.979
27.383,25.97
27.388,25.97
27.507,26.002
27.393,26.019
27.617,26.0
27.395,26.008
27.357,26.024
27.407,25.996
27.39,26.016
27.438,26.024
27.332,25.957
27.248,25.962
27.358,25.951
27.461,26.02
27.357,25.957
27.531,26.029
27.575,26.025
27.137,25.976
27.446,25.998
27.19,26.016
27.078,25.992
27.203,26.04
27.417,25.96
27.242,26.031
27.322,25.994
27.265,26.043
27.518,26.032
27.337,25.985
27.263,25.966
27.499,26.019
27.5,25.981
27.434,25.976
27.482,25.954
27.339,26.052
27.582,25.954
27.503,26.027
27.61,25.995
27.478,25.983
27.269,26.025
27.373,25.971
27.168,26.016
27.399,25.97
27.551,25.957
27.33,25.976
27.478,26.04
27.255,25.966
27.482,26.05
27.313,26.039
27.467,26.045
27.257,26.011
27.502,25.976
27.368,26.025
27.773,26.053
27.396,25.996
27.457,25.983
27.44,25.987
27.562,26.056
27.46,26.037
27.462,26.04
27.343,25.996
27.395,25.958
27.582,26.015
27.469,26.036
27.373,26.026
27.614,26.008
27.547,25.988
27.351,25.987
27.561,26.061
27.476,26.043
27.272,26.066
27.478,26.057
27.428,25.992
27.455,26.052
27.403,26.038
27.423,26.017
27.49,26.072
27.569,26.078
27.189,26.0
27.302,26.016
27.559,26.053
27.394,26.061
27.512,26.069
27.66,26.054
27.573,26.006
27.471,26.054
27.524,26.001
27.297,26.036
27.404,26.057
27.57,26.056
27.372,26.045
27.563,26.047
27.39,26.015
27.586,26.075
27.382,26.068
27.276,26.072
27.387,26.081
27.171,26.119
27.363,26.062
27.339,26.082
27.456,26.025
27.502,25.996
27.932,26.069
27.344,26.09
27.715,26.091
27.52,26.079
27.399,26.024
27.356,26.004
27.492,26.016
27.335,26.079
27.274,26.013
27.349,26.025
27.287,26.09
27.497,26.024
27.568,26.05
27.139,26.098
27.552,26.02
27.409,26.103
27.484,26.071
27.386,26.024
27.191,26.088
27.527,26.019
27.389,26.046
27.623,26.017
27.589,26.077
27.285,26.088
27.655,26.076
27.303,26.047
27.597,26.034
27.357,26.098
27.182,26.039
27.396,26.036
27.611,26.022
27.465,26.088
27.343,26.041
27.451,26.037
27.549,26.079
27.407,26.031
27.588,26.094
27.583,26.061
27.568,26.104
27.258,26.035
27.482,26.054
27.593,26.037
27.508,26.1
27.367,26.046
27.506,26.052
27.499,26.002
27.475,26.157
27.286,26.046
27.481,26.088
27.298,26.101
27.752,26.099
27.616,26.105
26.988,26.154
27.24,26.038
27.23,26.094
27.405,26.075
27.412,26.091
27.551,26.036
27.461,26.101
27.375,26.043
27.261,26.058
27.472,26.101
27.359,26.076
27.677,26.087
27.724,26.11
27.423,26.048
27.458,26.115
27.481,26.058
27.395,26.091
27.806,26.11
27.558,26.046
27.86,26.134
27.234,26.119
27.554,26.097
27.495,26.097
27.699,26.109
27.569,26.094
27.418,26.056
27.6,26.044
27.624,26.036
27.423,26.095
27.532,26.057
27.477,26.055
27.544,26.098
27.34,26.155
27.515,26.108
27.317,26.063
27.504,26.108
27.368,26.089
27.491,26.12
27.433,26.074
27.542,26.072
27.513,26.116
27.637,26.061
27.388,26.124
27.508,26.109
27.252,26.109
27.497,26.103
27.545,26.048
27.664,26.09
27.483,26.078
27.715,26.12
27.543,26.064
27.634,26.104
28.006,26.174
27.623,26.132
27.285,26.089
27.81,26.097
28.013,26.156
27.38,26.064
27.659,26.068
27.403,26.11
27.552,26.051
27.649,26.117
27.514,26.113
27.515,26.067
27.312,26.057
27.574,26.061
27.651,26.109
27.635,26.105
27.452,26.072
27.522,26.111
27.365,26.114
27.524,26.066
27.604,26.124
27.406,26.125
27.449,26.119
27.719,26.119
27.528,26.063
27.549,26.114
27.598,26.081
27.799,26.154
27.411,26.139
27.427,26.064
27.47,26.044
27.457,26.068
27.54,26.124
27.409,26.117
27.507,26.127
27.382,26.087
27.601,26.117
27.587,26.136
27.576,26.132
27.451,26.109
27.79,26.14
27.407,26.13
27.456,26.081
27.508,26.098
27.486,26.073
27.543,26.125
27.511,26.176
27.599,26.137
27.422,26.069
27.387,26.15
27.386,26.125
27.516,26.103
27.701,26.095
27.461,26.103
27.641,26.105
27.541,26.093
27.725,26.13
27.499,26.147
27.708,26.149
27.639,26.172
27.572,26.159
27.419,26.109
27.539,26.171
27.602,26.099
27.44,26.155
27.521,26.167
27.621,26.132
27.623,26.093
27.506,26.08
27.468,26.155
27.505,26.154
27.49,26.156
27.52,26.137
27.37,26.097
27.707,26.122
27.681,26.151
27.7,26.173
27.327,26.089
27.556,26.157
27.774,26.138
27.555,26.084
27.531,26.174
27.513,26.141
27.718,26.161
27.601,26.152
27.713,26.12
27.574,26.169
27.418,26.108
27.637,26.189
27.392,26.117
27.446,26.124
27.606,26.162
27.501,26.138
27.297,26.125
27.532,26.106
27.601,26.107
27.35,26.097
27.451,26.181
27.514,26.117
27.437,26.116
27.634,26.121
27.337,26.164
27.639,26.144
27.787,26.156
27.516,26.123
27.738,26.175
27.429,26.131
27.39,26.109
27.481,26.143
27.783,26.107
27.653,26.169
27.41,26.175
27.443,26.098
27.496,26.132
27.575,26.187
27.46,26.138
27.571,26.171
27.43,26.194
27.356,26.178
27.621,26.187
27.528,26.115
27.509,26.191
27.569,26.206
27.544,26.161
27.704,26.167
27.643,26.126
27.46,26.123
27.385,26.209
27.477,26.173
27.775,26.209
27.383,26.136
27.562,26.167
27.519,26.178
27.731,26.184
27.704,26.172
27.749,26.199
27.488,26.17
27.324,26.168
27.346,26.197
27.685,26.197
27.466,26.184
27.701,26.12
27.783,26.193
27.455,26.113
27.541,26.147
27.516,26.131
27.439,26.229
27.687,26.125
27.676,26.198
27.521,26.113
27.552,26.123
27.581,26.134
27.644,26.136
27.496,26.187
27.515,26.137
27.481,26.226
27.366,26.133
27.447,26.213
27.76,26.131
27.527,26.209
27.384,26.213
27.448,26.203
27.488,26.171
27.868,26.155
27.529,26.152
27.632,26.177
27.478,26.149
28.012,26.228
27.543,26.145
28.044,26.263
27.549,26.123
27.632,26.194
27.789,26.225
28.2,26.21
27.728,26.197
27.556,26.199
27.213,26.247
27.762,26.208
27.653,26.208
27.776,26.205
27.67,26.199
27.512,26.142
27.532,26.209
27.835,26.187
28.449,26.184
27.628,26.206
27.871,26.23
27.258,26.167
27.592,26.147
27.575,26.163
27.371,26.206
27.849,26.193
27.621,26.146
27.697,26.14
27.776,26.214
27.582,26.116
27.815,26.158
27.786,26.16
27.41,26.203
27.803,26.206
27.317,26.168
27.462,26.194
27.398,26.147
27.713,26.212
27.585,26.162
27.405,26.185
27.473,26.177
27.514,26.221
27.425,26.214
27.527,26.214
27.693,26.241
27.577,26.171
27.496,26.164
27.537,26.214
27.611,26.148
27.446,26.168
27.427,26.161
27.593,26.234
27.484,26.26
27.619,26.23
27.468,26.166
27.603,26.236
27.61,26.16
27.685,26.177
27.921,26.212
27.487,26.165
27.532,26.186
27.507,26.219
27.683,26.204
27.733,26.211
27.758,26.251
27.493,26.237
27.424,26.194
27.733,26.24
27.926,26.232
27.499,26.231
27.683,26.244
27.484,26.244
27.65,26.228
27.387,26.231
27.61,26.246
27.676,26.224
27.532,26.198
27.757,26.22
27.552,26.231
27.98,26.209
27.407,26.228
27.697,26.189
27.727,26.23
27.543,26.215
27.781,26.24
27.508,26.209
27.404,26.237
27.681,26.257
27.782,26.231
27.592,26.244
27.55,26.244
27.579,26.228
27.733,26.235
27.68,26.195
27.598,26.227
27.273,26.255
27.504,26.207
27.828,26.198
27.438,26.204
27.607,26.243
27.82,26.253
27.517,26.266
27.627,26.271
27.718,26.18
27.58,26.242
27.677,26.271
27.711,26.247
27.619,26.167
27.678,26.195
27.513,26.184
27.558,26.272
27.825,26.235
27.733,26.183
27.726,26.27
27.771,26.227
27.441,26.235
27.541,26.254
27.87,26.251
27.425,26.197
28.005,26.281
27.684,26.289
27.5,26.235
27.574,26.254
27.616,26.271
27.559,26.279
27.635,26.265
27.718,26.214
27.827,26.248
27.756,26.251
27.846,26.227
27.507,26.249
27.781,26.291
27.541,26.204
27.67,26.248
27.346,26.227
27.487,26.244
27.79,26.2
27.677,26.249
27.657,26.272
27.529,26.214
27.566,26.221
27.601,26.258
27.441,26.249
27.572,26.274
27.781,26.288
27.37,26.232
27.678,26.271
27.723,26.285
27.656,26.25
27.587,26.219
27.516,26.266
27.553,26.228
27.728,26.261
27.572,26.278
27.662,26.213
27.445,26.292
27.409,26.245
27.542,26.266
27.675,26.271
27.746,26.221
27.56,26.275
27.671,26.226
27.383,26.291
27.666,26.225
27.525,26.234
27.535,26.298
27.512,26.253
27.483,26.241
27.521,26.237
27.769,26.285
27.544,26.22
27.525,26.259
27.735,26.288
27.669,26.249
27.66,26.246
27.652,26.296
27.472,26.25
27.475,26.253
27.718,26.24
27.554,26.209
27.553,26.248
27.917,26.246
27.494,26.284
27.542,26.265
27.685,26.24
27.471,26.248
27.455,26.259
27.691,26.293
27.543,26.325
27.967,26.272
27.798,26.315
27.695,26.245
27.891,26.314
27.793,26.263
27.488,26.318
27.608,26.301
27.5,26.343
27.743,26.269
27.366,26.286
27.547,26.318
27.803,26.282
27.559,26.301
27.762,26.246
27.679,26.337
27.576,26.318
27.621,26.318
27.493,26.33
27.494,26.587
27.792,26.312
27.739,26.286
27.883,26.297
27.519,26.33
27.616,26.319
27.85,26.315
27.796,26.258
27.838,26.322
27.291,26.305
28.045,26.32
27.77,26.254
27.805,26.296
27.324,26.305
27.555,26.27
27.627,26.388
27.895,26.309
27.862,26.304
27.469,26.279
27.542,26.326
27.498,26.348
27.773,26.26
27.644,26.273
27.42,26.355
27.553,26.316
28.0,26.35
27.538,26.314
27.73,26.342
27.55,26.339
27.802,26.325
27.6,26.293
27.696,26.298
27.617,26.256
27.868,26.309
27.758,26.309
27.779,26.323
27.67,26.333
27.586,26.333
27.895,26.354
27.485,26.376
27.635,26.353
27.692,26.257
27.418,26.301
27.628,26.298
27.498,26.312
27.861,26.324
27.781,26.332
27.925,26.342
27.567,26.265
27.8,26.317
27.722,26.273
27.884,26.306
27.926,26.333
27.785,26.3
27.795,26.333
27.645,26.29
27.58,26.341
28.092,26.347
27.665,26.322
27.585,26.296
27.514,26.315
27.475,26.34
27.93,26.356
27.605,26.339
27.772,26.334
27.81,26.339
27.686,26.332
27.687,26.344
27.875,26.36
27.766,26.341
27.958,26.358
27.635,26.349
27.62,26.358
27.692,26.298
27.543,26.352
27.791,26.328
27.669,26.369
27.752,26.327
27.698,26.313
27.759,26.358
27.85,26.362
27.752,26.351
27.764,26.286
27.693,26.303
27.69,26.363
27.74,26.337
28.161,26.316
27.668,26.343
27.521,26.374
27.78,26.316
27.627,26.293
27.711,26.371
27.771,26.364
27.792,26.305
28.09,26.31
27.513,26.321
27.57,26.315
27.787,26.327
27.771,26.322
27.711,26.322
27.771,26.309
27.862,26.385
27.779,26.362
27.597,26.333
27.655,26.375
27.565,26.335
27.547,26.371
27.57,26.383
27.699,26.285
27.841,26.385
27.828,26.305
27.829,26.311
27.597,26.318
27.487,26.38
27.521,26.389
27.67,26.359
27.748,26.324
27.933,26.428
27.517,26.387
27.5,26.395
27.661,26.321
27.797,26.388
27.796,26.344
27.513,26.388
27.819,26.355
28.135,26.39
27.567,26.305
27.64,26.322
27.931,26.41
27.778,26.322
27.868,26.39
27.908,26.313
27.795,26.382
27.862,26.377
27.434,26.428
27.867,26.358
27.681,26.4
27.885,26.368
28.106,26.345
27.924,26.373
27.653,26.388
27.575,26.401
27.957,26.339
28.054,26.435
28.059,26.399
27.949,26.373
27.478,26.345
27.509,26.344
28.019,26.405
27.712,26.394
27.878,26.33
27.769,26.396
27.652,26.391
27.569,26.406
27.655,26.34
27.68,26.358
27.959,26.379
27.602,26.369
27.642,26.431
27.474,26.37
27.648,26.33
27.566,26.368
27.548,26.355
27.877,26.41
27.751,26.408
28.004,26.387
27.656,26.398
27.736,26.403
27.582,26.348
27.717,26.393
27.754,26.344
28.021,26.379
27.437,26.445
27.684,26.325
27.817,26.39
27.943,26.372
28.015,26.356
27.911,26.364
27.592,26.469
27.876,26.406
27.621,26.441
27.509,26.394
27.59,26.424
27.713,26.385
27.602,26.427
27.61,26.399
