F090W_vega,F150W_vega
27.723,26.399
27.797,26.412
27.787,26.475
27.772,26.404
27.907,26.468
27.792,26.449
27.879,26.466
27.589,26.425
27.788,26.479
27.526,26.458
27.675,26.423
27.564,26.519
27.799,26.46
27.588,26.47
27.735,26.426
27.886,26.455
28.01,26.459
28.108,26.49
27.713,26.43
27.792,26.426
27.906,26.421
27.903,26.476
27.928,26.438
27.786,26.474
27.604,26.473
27.549,26.456
27.656,26.432
27.638,26.455
27.747,26.466
27.599,26.489
27.679,26.435
27.821,26.39
27.708,26.432
28.1,26.435
27.91,26.475
27.912,26.423
28.03,26.396
28.128,26.416
27.998,26.485
27.958,26.423
28.04,26.45
28.014,26.519
27.811,26.447
27.832,26.474
27.645,26.469
27.646,26.476
27.868,26.44
27.589,26.451
27.896,26.456
27.694,26.44
27.973,26.505
27.976,26.51
27.94,26.446
27.868,26.443
27.783,26.448
27.821,26.4
27.885,26.493
27.687,26.47
27.859,26.477
27.704,26.426
27.964,26.511
28.028,26.504
27.903,26.508
27.78,26.506
27.85,26.487
27.95,26.459
27.827,26.524
27.596,26.467
27.753,26.506
28.135,26.567
27.931,26.44
28.266,26.511
27.773,26.494
27.875,26.491
27.855,26.478
27.864,26.507
27.639,26.461
27.942,26.412
27.91,26.503
27.761,26.488
27.716,26.432
27.719,26.485
27.879,26.491
27.828,26.5
27.898,26.456
27.522,26.552
27.664,26.476
27.701,26.53
27.944,26.484
28.016,26.452
27.777,26.53
27.515,26.485
27.67,26.461
27.707,26.532
27.777,26.451
27.791,26.521
27.652,26.479
27.853,26.433
28.191,26.515
27.724,26.492
27.727,26.503
27.858,26.492
27.587,26.48
27.776,26.509
27.614,26.533
27.681,26.483
27.745,26.437
27.683,26.527
27.954,26.448
27.643,26.542
28.02,26.532
28.161,26.519
27.966,26.494
27.83,26.448
28.121,26.478
27.902,26.515
27.726,26.469
27.936,26.509
27.818,26.514
27.792,26.438
27.882,26.527
27.911,26.618
27.946,26.533
27.872,26.533
27.664,26.553
28.097,26.525
27.628,26.454
28.079,26.544
28.139,26.515
27.851,26.468
28.058,26.519
27.786,26.517
27.73,26.512
27.875,26.473
28.015,26.507
27.838,26.511
27.628,26.549
27.779,26.482
27.721,26.464
27.78,26.515
28.064,26.529
27.808,26.461
27.774,26.497
27.902,26.544
28.005,26.505
27.989,26.57
27.922,26.529
27.591,26.504
28.062,26.627
27.818,26.484
27.82,26.56
27.619,26.468
27.644,26.544
28.112,26.484
27.813,26.464
27.895,26.471
28.0,26.56
28.047,26.484
27.799,26.475
28.053,26.469
28.004,26.52
27.668,26.545
28.183,26.51
27.937,26.468
27.615,26.56
28.123,26.509
27.787,26.483
27.823,26.529
27.66,26.587
27.971,26.483
27.761,26.479
27.739,26.495
27.752,26.536
27.894,26.556
27.969,26.542
27.893,26.473
27.985,26.505
28.165,26.488
27.83,26.527
27.834,26.541
27.602,26.562
27.903,26.55
27.985,26.546
27.728,26.561
27.8,26.49
27.702,26.555
27.646,26.497
27.909,26.47
27.645,26.568
28.123,26.562
28.108,26.495
27.757,26.544
27.838,26.497
28.107,26.531
27.648,26.533
27.789,26.554
27.913,26.526
28.209,26.573
27.691,26.512
27.875,26.601
27.812,26.559
27.814,26.565
27.716,26.501
27.782,26.566
28.101,26.572
27.979,26.505
27.921,26.487
28.308,26.599
28.098,26.478
27.76,26.511
27.806,26.499
27.718,26.573
27.753,26.491
28.052,26.558
27.879,26.551
28.018,26.548
27.909,26.571
27.96,26.563
27.821,26.559
27.824,26.488
27.767,26.478
28.234,26.567
27.939,26.526
27.88,26.573
27.907,26.564
27.897,26.572
28.27,26.571
27.725,26.501
27.982,26.55
27.946,26.545
27.932,26.551
27.725,26.523
27.867,26.482
27.797,26.473
27.734,26.504
27.689,26.527
28.289,26.506
27.882,26.597
27.908,26.55
27.924,26.568
28.285,26.537
27.684,26.593
28.257,26.568
27.791,26.587
27.754,26.58
27.865,26.547
27.591,26.604
27.763,26.585
28.028,26.548
28.004,26.541
27.793,26.588
28.064,26.489
27.834,26.565
27.953,26.559
27.979,26.507
27.731,26.515
27.738,26.583
27.712,26.588
28.053,26.602
28.046,26.603
27.972,26.504
27.932,26.588
27.788,26.585
27.749,26.532
27.828,26.609
27.656,26.525
27.982,26.635
27.996,26.539
27.895,26.572
27.772,26.606
28.007,26.584
27.801,26.601
27.897,26.577
27.684,26.553
27.795,26.547
27.924,26.536
27.522,26.598
27.909,26.57
27.587,26.612
27.853,26.512
27.817,26.539
27.989,26.588
27.712,26.545
28.134,26.532
28.298,26.589
27.697,26.59
27.709,26.577
27.787,26.541
27.755,26.591
27.853,26.546
27.92,26.554
27.779,26.621
28.198,26.553
27.995,26.606
27.791,26.529
27.766,26.576
28.062,26.596
28.067,26.61
27.765,26.562
27.886,26.627
27.74,26.565
28.032,26.623
27.682,26.639
27.707,26.564
27.964,26.545
28.083,26.565
27.625,26.558
27.911,26.554
27.994,26.612
27.774,26.611
28.316,26.546
27.974,26.54
27.78,26.577
27.901,26.548
27.792,26.607
28.037,26.53
27.925,26.539
27.89,26.528
27.989,26.601
28.257,26.555
28.092,26.54
27.886,26.596
28.162,26.537
28.125,26.546
27.761,26.57
28.365,26.55
27.986,26.596
28.052,26.616
27.901,26.636
27.645,26.59
28.294,26.659
28.347,26.635
28.065,26.557
27.989,26.568
27.739,26.642
27.664,26.575
27.996,26.607
28.052,26.588
27.769,26.533
28.298,26.571
27.933,26.612
27.787,26.624
27.893,26.56
28.06,26.654
27.998,26.615
27.908,26.628
27.916,26.623
27.957,26.618
28.271,26.654
27.784,26.635
28.042,26.645
27.783,26.578
28.111,26.656
28.118,26.635
27.996,26.611
27.838,26.616
27.859,26.652
27.976,26.625
28.079,26.613
27.993,26.552
27.727,26.58
28.059,26.616
27.823,26.619
27.991,26.641
27.649,26.58
28.116,26.631
27.757,26.605
27.99,26.636
27.921,26.622
28.175,26.635
28.033,26.623
27.933,26.615
28.218,26.592
28.042,26.556
27.723,26.648
28.152,26.637
28.014,26.596
27.86,26.572
27.85,26.592
27.885,26.669
27.918,26.651
27.762,26.58
28.166,26.644
27.837,26.655
27.879,26.651
27.955,26.574
28.17,26.567
27.963,26.662
27.885,26.655
27.88,26.634
28.002,26.584
27.878,26.643
27.81,26.63
27.964,26.633
28.077,26.58
27.813,26.582
28.371,26.615
27.979,26.657
27.834,26.664
27.868,26.587
27.867,26.668
28.131,26.64
28.199,26.664
27.952,26.62
27.859,26.596
28.178,26.624
28.134,26.637
28.055,26.586
27.712,26.681
27.997,26.605
27.988,26.652
27.957,26.599
28.243,26.677
27.825,26.597
27.832,26.681
28.009,26.582
28.279,26.632
27.761,26.618
27.957,26.6
28.019,26.672
27.97,26.642
28.177,26.671
27.783,26.671
28.454,26.683
27.739,26.636
27.971,26.589
28.044,26.664
28.106,26.624
27.921,26.623
28.196,26.62
28.292,26.676
27.9,26.617
27.867,26.684
28.012,26.657
27.912,26.639
27.828,26.7
27.905,26.664
27.716,26.722
28.111,26.677
27.788,26.651
27.715,26.659
27.892,26.639
27.781,26.63
27.719,26.693
27.904,26.618
27.912,26.663
28.031,26.581
28.148,26.714
27.602,26.65
28.182,26.628
28.163,26.652
28.312,26.689
27.85,26.687
27.643,26.703
27.983,26.624
27.895,26.645
27.752,26.671
27.974,26.645
27.881,26.675
28.151,26.689
27.828,26.696
27.925,26.63
27.84,26.708
28.061,26.689
27.659,26.67
27.907,26.687
28.348,26.695
28.414,26.659
27.986,26.655
27.822,26.635
27.89,26.68
28.112,26.694
27.883,26.604
27.716,26.609
28.018,26.676
27.948,26.652
27.912,26.687
27.758,26.633
27.883,26.618
27.781,26.65
27.923,26.711
27.934,26.639
28.068,26.6
27.979,26.717
27.981,26.603
27.884,26.666
27.939,26.622
27.824,26.654
27.924,26.659
28.028,26.691
27.727,26.714
28.132,26.698
27.954,26.69
28.046,26.626
27.92,26.626
27.794,26.667
28.143,26.659
27.876,26.632
28.281,26.731
27.498,26.957
28.023,26.637
28.035,26.671
28.104,26.689
28.197,26.603
28.048,26.646
28.098,26.717
27.886,26.729
27.565,26.679
28.152,26.667
28.393,26.657
27.902,26.648
28.044,26.72
27.929,26.651
28.111,26.71
27.955,26.748
27.818,26.68
28.169,26.707
27.982,26.664
27.839,26.661
28.014,26.675
27.905,26.691
28.422,26.73
28.211,26.701
27.984,26.642
27.877,26.66
28.093,26.697
27.755,26.739
28.281,26.719
27.777,26.671
27.878,26.659
28.248,26.714
28.095,26.706
27.995,26.736
27.895,26.703
27.913,26.662
27.845,26.731
28.21,26.635
27.833,26.628
28.149,26.76
27.96,26.723
27.913,26.667
28.015,26.669
27.815,26.728
28.079,26.655
27.91,26.672
28.168,26.733
27.837,26.731
28.089,26.709
28.103,26.744
27.787,26.719
28.134,26.646
27.951,26.728
27.806,26.747
27.869,26.668
28.189,26.743
27.95,26.705
27.784,26.736
28.29,26.652
27.941,26.762
27.994,26.775
28.091,26.717
27.878,26.679
27.803,26.698
27.934,26.748
28.042,26.729
28.011,26.746
27.93,26.682
27.878,26.676
28.021,26.681
28.141,26.734
27.873,26.709
27.776,26.69
28.042,26.679
27.883,26.743
27.927,26.662
28.031,26.74
28.333,26.765
27.82,26.731
28.042,26.736
28.321,26.755
27.846,26.758
28.18,26.742
27.621,26.79
28.103,26.707
27.788,26.778
27.942,26.72
28.231,26.699
28.084,26.712
27.97,26.732
28.082,26.652
28.172,26.687
28.032,26.668
27.994,26.651
27.829,26.686
28.087,26.717
27.979,26.687
28.329,26.711
27.776,26.705
27.886,26.691
28.049,26.748
28.156,26.649
27.901,26.726
28.376,26.755
27.872,26.769
27.919,26.643
28.244,26.708
27.973,26.75
28.036,26.682
27.975,26.691
27.847,26.697
27.833,26.766
28.023,26.742
28.226,26.737
28.085,26.73
27.465,26.899
27.835,26.783
27.721,26.775
28.134,26.681
28.018,26.758
27.892,26.691
27.797,26.774
27.974,26.725
27.651,26.736
28.166,26.696
27.811,26.716
28.029,26.763
28.437,26.71
27.786,26.711
27.863,26.702
28.443,26.706
27.438,26.839
28.162,26.722
28.142,26.769
28.128,26.767
28.116,26.775
27.897,26.761
27.907,26.689
28.338,26.689
28.045,26.77
27.893,26.719
28.298,26.763
28.009,26.792
28.201,26.702
27.913,26.751
28.029,26.725
28.181,26.723
27.925,26.717
27.82,26.745
28.062,26.792
27.845,26.721
28.0,26.755
28.406,26.807
28.04,26.738
28.2,26.789
27.957,26.709
27.909,26.698
28.121,26.739
28.155,26.709
27.769,26.732
27.758,26.727
28.128,26.753
28.09,26.733
27.74,26.853
27.985,26.71
28.162,26.803
27.847,26.723
27.991,26.753
27.956,26.738
27.757,26.736
27.999,26.807
27.787,26.773
28.23,26.751
27.86,26.794
28.22,26.8
28.023,26.751
27.911,26.765
28.133,26.681
28.278,26.78
28.226,26.77
28.196,26.739
28.105,26.821
28.135,26.82
28.12,26.754
28.316,26.787
28.176,26.776
27.798,26.737
27.764,26.849
28.278,26.786
28.189,26.728
27.917,26.776
27.925,26.755
27.942,26.816
27.995,26.827
28.158,26.765
28.34,26.746
28.403,26.81
28.052,26.794
27.98,26.803
28.061,26.795
28.246,26.8
28.22,26.799
27.838,26.842
27.857,26.829
28.379,26.744
28.325,26.765
28.049,26.739
28.139,26.808
27.724,26.746
27.801,26.847
28.036,26.781
27.822,26.82
28.392,26.809
28.212,26.791
28.198,26.797
28.067,26.806
27.96,26.739
28.43,26.798
28.004,26.748
28.446,26.747
27.966,26.796
27.935,26.731
28.447,26.828
27.811,26.86
27.96,26.802
28.255,26.769
27.9,26.768
28.31,26.827
28.238,26.756
28.165,26.782
27.975,26.775
27.993,26.839
28.198,26.801
28.2,26.79
28.085,26.769
27.797,26.798
27.893,26.768
28.353,26.728
28.162,26.732
28.111,26.706
28.051,26.821
28.112,26.776
28.222,26.799
28.332,26.724
27.993,26.754
28.412,26.814
27.994,26.773
27.905,26.847
28.322,26.796
28.173,26.834
28.021,26.75
28.238,26.816
27.782,26.773
27.944,26.84
27.972,26.769
28.067,26.791
28.199,26.767
28.172,26.852
28.274,26.776
28.171,26.82
28.003,26.81
28.095,26.769
28.299,26.777
28.085,26.755
28.082,26.868
28.311,26.805
28.231,26.82
28.238,26.823
28.041,26.795
27.861,26.781
27.941,26.85
28.358,26.837
27.984,26.843
28.142,26.776
28.186,26.832
27.855,26.784
28.192,26.782
27.974,26.818
27.841,26.854
28.257,26.76
28.034,26.784
28.185,26.797
27.955,26.792
28.081,26.814
28.095,26.827
28.215,26.769
28.221,26.887
27.993,26.848
27.975,26.862
28.311,26.847
27.914,26.794
27.798,26.849
28.067,26.843
28.138,26.772
27.937,26.778
28.139,26.855
28.18,26.82
28.226,26.841
28.178,26.804
28.185,26.851
28.197,26.86
28.049,26.754
28.315,26.84
28.172,26.794
28.102,26.758
28.324,26.902
28.358,26.848
28.021,26.857
28.211,26.851
28.221,26.781
27.965,26.797
28.011,26.819
28.123,26.784
27.965,26.831
27.89,26.86
28.324,26.842
28.128,26.893
28.014,26.91
27.978,26.862
28.099,26.765
28.004,26.895
28.028,26.838
28.359,26.852
28.032,26.782
27.767,26.809
27.878,26.868
28.172,26.833
28.131,26.857
28.176,26.823
27.817,26.784
28.224,26.885
28.297,26.836
27.712,26.819
28.059,26.78
27.928,26.776
28.138,26.785
27.911,26.811
28.354,26.86
28.116,26.804
28.263,26.911
28.335,26.893
27.778,26.811
28.384,26.858
28.251,26.838
28.028,26.774
28.272,26.849
27.821,27.007
27.896,26.844
28.059,26.903
28.121,26.868
28.529,26.86
28.018,26.883
28.284,26.88
28.189,26.878
28.344,26.84
28.115,26.846
28.122,26.799
28.004,26.824
28.149,26.8
28.205,26.9
28.366,26.847
27.822,26.822
27.993,26.881
28.136,26.801
28.29,26.861
28.185,26.917
27.934,26.893
28.068,26.87
28.224,26.9
27.708,26.883
28.309,26.917
27.864,26.83
28.496,26.791
28.186,26.895
28.067,26.782
28.133,26.911
28.309,26.845
28.28,26.911
28.154,26.81
28.404,26.808
28.112,26.871
28.095,26.822
28.082,26.846
28.088,26.845
27.946,26.871
28.027,26.808
27.937,26.856
27.991,26.822
27.719,26.916
28.174,26.826
28.14,26.817
28.436,26.871
28.267,26.885
28.442,26.841
28.004,26.823
28.1,26.871
28.005,26.835
27.972,26.841
28.121,26.815
27.934,26.835
28.31,26.819
28.151,26.904
28.138,26.846
28.333,26.897
28.153,26.895
27.677,26.891
28.085,26.899
28.228,26.906
28.154,26.869
28.332,26.834
28.082,26.845
28.169,26.921
28.035,26.932
28.374,26.83
27.92,26.866
27.987,26.82
28.319,26.849
28.206,26.93
27.981,26.901
28.178,26.887
28.369,26.925
27.651,26.9
28.256,26.83
28.361,26.851
27.745,26.964
27.775,26.91
28.209,26.894
27.954,26.937
28.459,26.868
28.269,26.9
28.049,26.858
28.194,27.214
27.807,26.884
28.145,26.866
28.217,26.858
28.14,26.903
27.895,26.89
28.001,26.869
28.044,26.903
28.148,26.926
28.071,26.887
28.111,26.854
27.803,26.871
28.086,26.949
28.352,26.86
28.016,26.841
28.375,26.94
27.983,26.916
28.027,26.943
28.256,26.903
27.987,26.903
28.449,26.91
28.205,26.849
28.215,26.895
28.0,26.855
28.389,26.835
28.438,26.949
28.234,26.827
28.117,26.844
28.251,26.87
28.237,26.858
28.002,26.92
28.275,26.908
28.393,26.935
28.072,26.856
28.279,26.901
28.006,26.883
28.147,26.943
27.669,26.949
28.42,26.912
28.212,26.849
28.054,26.966
28.208,26.909
28.03,26.99
28.202,26.91
28.432,26.925
28.288,26.958
28.204,26.931
28.143,26.921
27.86,26.953
28.181,26.926
28.259,26.914
28.025,26.861
28.221,26.936
28.337,26.918
28.139,26.961
28.322,26.945
28.104,26.925
28.275,26.969
28.251,27.032
28.273,26.855
28.157,26.876
28.245,26.894
28.418,26.885
28.213,26.877
28.07,26.942
28.266,26.928
27.857,26.99
28.177,26.877
28.086,26.905
28.101,26.908
28.256,27.001
27.995,26.938
28.038,26.93
28.38,26.956
27.872,26.932
28.308,26.937
28.153,26.885
28.34,26.999
28.124,26.894
28.157,26.89
27.994,26.975
28.425,26.939
28.02,26.957
28.08,26.898
28.242,27.006
28.077,26.955
27.957,26.975
28.294,26.892
28.261,26.961
28.372,26.959
28.143,26.961
28.436,26.912
28.295,26.981
28.07,26.931
28.222,26.928
28.221,26.959
28.151,26.944
28.201,26.876
28.193,26.978
27.963,26.925
27.826,27.108
28.451,26.946
28.349,26.878
28.256,26.94
28.362,26.901
27.734,27.066
28.278,26.948
28.102,26.932
28.082,26.939
28.375,26.961
28.081,26.897
28.127,26.965
27.895,26.984
28.106,27.005
28.183,26.979
28.013,26.976
28.037,26.94
28.106,26.895
28.42,26.908
28.078,26.93
28.029,27.026
28.091,26.905
28.257,26.961
28.266,26.925
28.357,27.013
28.021,27.022
28.106,26.999
28.33,26.952
28.337,26.973
27.858,26.971
27.982,26.981
28.231,26.967
27.918,26.976
27.913,27.005
27.991,26.988
28.107,26.946
28.142,26.922
28.005,26.911
28.241,26.993
28.146,26.942
28.282,26.983
28.475,26.954
28.166,27.032
28.246,27.0
28.188,26.982
27.841,26.97
28.158,27.042
28.378,27.015
27.904,27.036
28.207,26.984
28.042,27.024
28.137,26.919
27.857,27.093
28.418,26.966
28.134,26.955
28.146,26.983
28.113,27.032
28.265,26.993
28.022,26.984
28.125,27.043
27.901,26.978
28.033,26.924
28.418,26.936
28.105,26.98
28.298,27.004
28.21,26.98
28.136,27.051
28.309,27.018
28.293,26.976
28.289,26.936
28.107,27.04
28.084,27.051
28.188,26.944
28.398,26.979
28.354,26.997
28.418,26.941
28.198,26.938
27.991,26.988
28.108,26.952
28.149,26.996
28.058,26.998
27.877,27.161
28.161,26.921
28.161,26.953
27.982,26.979
28.136,27.017
28.245,26.946
28.285,27.05
28.258,27.002
27.933,27.065
28.135,27.02
28.295,26.987
28.227,26.979
28.156,27.063
28.306,27.024
28.27,27.042
28.025,27.063
28.329,27.083
28.218,27.058
27.944,27.014
28.117,26.968
28.104,27.005
28.193,27.033
28.123,27.011
28.276,27.0
28.088,26.953
28.056,27.032
28.141,27.04
28.164,27.064
27.986,26.968
28.195,27.0
28.119,26.953
28.185,27.017
28.1,26.985
28.441,27.032
28.175,26.959
28.139,27.041
27.992,27.051
28.336,27.013
28.352,27.036
28.142,27.063
27.733,27.161
28.355,27.119
28.22,27.053
28.37,27.073
28.144,27.117
28.184,27.012
28.14,27.05
28.233,27.028
28.312,26.997
28.464,26.997
28.325,26.967
28.351,26.987
28.321,27.057
28.395,26.98
28.233,26.99
28.135,26.991
28.161,27.04
28.268,27.047
28.281,27.038
28.128,26.993
28.101,26.991
28.364,27.035
28.088,27.066
28.299,27.056
28.096,27.056
28.084,27.076
28.174,26.991
28.434,27.089
28.34,27.034
27.872,27.052
28.379,27.045
28.125,27.081
28.405,27.069
28.196,27.044
28.356,26.975
28.449,27.009
28.219,27.013
28.153,27.045
28.283,27.055
28.069,27.093
28.344,27.096
28.226,27.076
28.43,27.044
28.132,27.001
27.947,27.06
28.247,27.103
28.119,27.119
28.253,27.075
28.213,26.998
28.345,27.097
28.311,27.043
28.228,27.112
28.311,26.972
28.103,27.027
28.237,27.013
28.141,27.005
28.066,27.037
28.359,27.091
28.281,27.087
27.902,27.113
28.424,27.068
28.49,27.106
28.212,27.117
28.184,27.051
28.065,27.007
28.422,27.05
28.395,27.047
28.224,27.09
28.33,27.019
28.135,27.094
28.354,27.058
28.176,27.079
28.154,27.024
28.415,27.074
28.22,27.047
28.032,27.085
28.255,27.044
28.198,27.12
28.234,27.004
28.329,27.079
28.221,27.092
28.34,27.045
28.283,27.061
27.987,27.085
28.44,27.077
28.19,27.101
28.251,27.115
28.131,27.108
28.274,27.071
28.311,27.164
28.279,27.127
28.214,27.042
28.38,27.105
28.107,27.079
27.942,27.1
28.389,27.062
28.449,27.04
28.245,27.099
27.963,27.158
28.237,27.111
28.066,27.12
28.292,27.068
28.268,27.124
27.967,27.127
28.101,27.153
28.105,27.133
28.269,27.051
28.259,27.069
28.244,27.142
28.157,27.086
28.316,27.197
28.448,27.179
28.067,27.098
28.277,27.042
28.016,27.171
28.269,27.124
28.412,27.13
28.182,27.138
28.2,27.121
27.79,27.195
28.301,27.055
28.306,27.061
28.049,27.089
27.938,27.156
28.209,27.136
28.105,27.173
28.215,27.123
28.071,27.082
28.157,27.04
28.305,27.034
28.436,27.076
27.897,27.121
28.472,27.058
28.272,27.135
28.229,27.068
28.176,27.168
28.413,27.129
28.239,27.047
28.405,27.057
28.095,27.195
28.164,27.138
28.321,27.103
28.285,27.165
28.246,27.139
28.008,27.096
28.368,27.167
28.444,27.079
27.458,27.931
28.118,27.089
28.387,27.108
28.404,27.129
28.536,27.023
28.463,27.31
28.458,27.08
28.31,27.097
28.211,27.107
28.232,27.06
28.189,27.154
28.145,27.156
28.45,27.155
28.228,27.14
28.393,27.12
28.272,27.153
28.225,27.088
28.218,27.093
28.4,27.104
28.296,27.145
28.249,27.292
28.297,27.129
28.324,27.218
28.308,27.066
28.122,27.14
28.373,27.112
28.489,27.139
28.388,27.134
28.369,27.267
28.136,27.12
28.005,27.221
28.384,27.18
28.315,27.165
28.088,27.262
27.933,27.145
28.315,27.124
28.418,27.211
28.307,27.085
28.335,27.142
28.111,27.111
28.223,27.124
28.208,27.159
28.16,27.198
28.293,27.137
28.339,27.185
28.422,27.158
28.474,27.08
28.382,27.128
28.436,27.127
28.387,27.102
28.176,27.22
28.484,27.08
28.393,27.166
28.437,27.145
28.234,27.146
28.262,27.203
28.334,27.242
28.287,27.102
27.547,27.592
28.53,27.115
28.162,27.218
28.396,27.189
27.908,27.188
28.406,27.092
28.268,27.153
28.447,27.145
28.327,27.099
28.239,27.195
28.005,27.151
28.368,27.191
28.279,27.183
28.168,27.137
28.28,27.185
28.34,27.17
28.447,27.192
28.314,27.101
28.364,27.112
28.437,27.107
28.225,27.2
28.366,27.116
28.46,27.195
28.479,27.169
28.151,27.197
27.86,27.224
28.256,27.129
28.506,27.073
28.41,27.224
28.39,27.188
28.273,27.125
28.125,27.148
28.226,27.179
28.179,27.133
28.202,27.278
28.417,27.174
28.44,27.138
28.407,27.112
28.316,27.112
28.434,27.127
28.351,27.146
28.172,27.158
28.057,27.335
28.34,27.158
28.171,27.297
28.278,27.201
28.168,27.219
28.227,27.163
28.428,27.179
28.318,27.269
28.446,27.203
28.414,27.25
28.119,27.254
28.039,27.242
28.128,27.28
28.352,27.198
28.394,27.248
28.359,27.238
27.868,27.407
28.078,27.305
28.121,27.216
28.195,27.278
28.417,27.108
28.134,27.187
28.243,27.132
28.426,27.167
28.451,27.13
28.319,27.203
28.133,27.163
28.381,27.255
28.371,27.179
28.453,27.226
28.31,27.284
28.326,27.206
28.413,27.165
28.059,27.221
28.325,27.183
28.259,27.233
28.357,27.149
28.35,27.237
28.256,27.27
28.262,27.314
28.21,27.212
28.449,27.201
28.225,27.19
28.287,27.228
28.142,27.276
28.188,27.218
28.409,27.17
28.492,27.22
28.496,27.231
28.438,27.189
28.457,27.261
28.417,27.248
28.35,27.18
28.353,27.202
28.24,27.32
28.408,27.16
28.17,27.385
28.439,27.155
28.124,27.299
28.261,27.205
28.258,27.251
28.121,27.195
27.987,27.284
28.462,27.192
28.413,27.237
28.293,27.23
28.534,27.22
28.392,27.271
28.195,27.262
28.27,27.395
27.929,27.344
28.318,27.248
28.313,27.19
28.124,27.257
28.277,27.345
28.334,27.271
28.27,27.256
28.542,27.245
28.276,27.352
28.404,27.336
28.254,27.431
28.333,27.26
28.397,27.327
28.349,27.291
27.975,27.275
28.373,27.289
28.375,27.274
28.359,27.372
28.246,27.276
28.206,27.253
28.454,27.268
28.317,27.277
28.351,27.237
28.336,27.215
28.285,27.199
28.257,27.312
28.467,27.283
28.365,27.243
28.348,27.349
28.218,27.395
28.423,27.297
28.129,27.417
28.084,27.279
28.252,27.299
28.468,27.322
28.416,27.247
28.165,27.348
28.176,27.277
28.197,27.26
28.318,27.34
28.529,27.292
28.413,27.342
28.118,27.256
28.316,27.221
28.317,27.273
28.426,27.27
28.245,27.273
28.155,27.347
28.228,27.365
28.325,27.409
28.366,27.35
28.333,27.316
28.176,27.333
28.105,27.375
28.254,27.321
28.306,27.241
28.256,27.333
28.407,27.25
28.112,27.417
28.261,27.364
28.324,27.271
28.427,27.327
28.331,27.402
28.41,27.373
28.29,27.425
28.409,27.267
28.463,27.275
28.451,27.257
28.232,27.365
28.489,27.29
28.387,27.352
28.342,27.314
28.337,27.306
28.404,27.291
28.207,27.357
28.184,27.437
28.408,27.245
28.349,27.249
28.276,27.337
28.205,27.474
28.417,27.359
28.461,27.266
28.126,27.404
28.225,27.339
28.484,27.24
28.159,27.368
28.392,27.351
28.219,27.333
28.172,27.309
28.381,27.343
28.295,27.389
27.951,27.406
28.495,27.254
28.425,27.422
28.45,27.27
28.508,27.274
28.308,27.347
28.322,27.412
28.412,27.309
28.258,27.372
28.328,27.406
28.324,27.39
28.23,27.409
28.43,27.305
28.464,27.374
28.442,27.335
28.372,27.376
28.233,27.481
28.38,27.327
28.46,27.34
28.303,27.327
28.43,27.366
28.458,27.348
28.37,27.372
28.396,27.306
28.385,27.365
28.065,27.754
28.337,27.388
28.343,27.308
28.427,27.411
28.307,27.315
28.208,27.434
28.295,27.362
28.391,27.311
28.442,27.376
27.712,27.856
28.522,27.376
28.235,27.44
28.37,27.448
28.275,27.368
28.202,27.426
28.36,27.446
28.382,27.36
28.468,27.309
28.297,27.437
28.442,27.368
28.38,27.482
28.307,27.358
28.51,27.307
28.233,27.369
28.518,27.361
28.377,27.438
28.288,27.415
28.283,27.396
28.199,27.598
28.334,27.405
28.217,27.412
28.188,27.471
28.307,27.363
28.382,27.325
28.406,27.408
28.216,27.505
28.324,27.381
28.252,27.412
28.154,27.485
28.406,27.44
28.23,27.489
28.275,27.432
28.41,27.401
28.4,27.458
28.224,27.532
28.361,27.355
28.395,27.391
28.278,27.375
28.497,27.502
28.481,27.446
28.241,27.465
28.319,27.643
28.434,27.386
28.462,27.444
28.476,27.381
28.418,27.437
28.389,27.373
28.438,27.424
28.269,27.464
28.324,27.532
28.351,27.503
28.216,27.507
27.816,27.972
28.426,27.506
27.935,27.651
28.134,27.509
28.435,27.545
28.459,27.5
28.309,27.494
28.318,27.467
28.262,27.468
28.361,27.464
28.294,27.499
28.328,27.503
28.467,27.491
28.411,27.639
28.395,27.549
28.452,27.424
28.261,27.575
28.423,27.561
28.325,27.512
28.414,27.589
28.381,27.477
28.406,27.505
28.098,27.571
28.528,27.392
28.366,27.601
28.087,27.648
28.516,27.416
28.476,27.461
28.357,27.511
28.43,27.516
28.529,27.536
28.268,27.506
28.422,27.475
28.379,27.494
28.308,27.579
28.248,27.643
28.296,27.514
28.475,27.571
28.342,27.607
28.28,27.638
28.29,27.578
28.33,27.545
28.395,27.573
28.386,27.611
27.989,27.865
28.416,27.566
28.451,27.645
28.28,27.593
28.289,27.611
28.297,27.651
28.499,27.506
28.435,27.557
28.517,27.573
28.462,27.6
28.376,27.627
28.197,28.007
28.494,27.593
28.38,27.576
28.358,27.56
28.339,27.664
28.451,27.716
28.32,27.668
28.52,27.648
28.359,27.741
28.399,27.547
28.454,27.689
28.396,27.659
28.352,27.714
28.399,27.717
28.468,27.644
28.419,27.732
28.408,27.812
28.469,27.732
28.364,27.82
28.446,27.632
28.333,27.74
28.369,27.716
28.451,28.057
28.414,27.658
28.319,27.812
28.353,27.91
28.51,27.607
28.443,27.775
28.526,27.738
28.317,27.848
28.358,27.699
28.458,27.784
28.471,27.69
28.442,27.706
28.198,27.83
28.485,27.63
28.494,27.779
28.472,27.763
28.464,27.733
28.335,27.756
28.497,27.841
28.359,27.83
28.407,27.918
28.43,27.939
28.437,27.869
28.387,27.836
28.391,27.801
