F090W_vega,F150W_vega
26.763,25.634
27.034,25.604
26.913,25.62
27.009,25.635
26.943,25.647
26.825,25.626
27.004,25.629
26.862,25.636
26.752,25.631
26.906,25.634
27.12,25.641
26.669,25.639
26.86,25.636
26.837,25.646
26.824,25.625
26.944,25.597
26.954,25.621
26.827,25.669
26.852,25.627
26.846,25.648
26.954,25.63
26.944,25.653
27.086,25.657
26.857,25.659
26.889,25.653
26.722,25.635
26.993,25.633
26.889,25.645
27.012,25.658
26.744,25.655
26.683,25.672
26.72,25.641
26.448,25.67
27.034,25.676
27.034,25.659
26.972,25.662
26.604,25.661
26.844,25.659
26.972,25.67
27.042,25.658
27.041,25.635
26.638,25.648
26.906,25.665
27.098,25.664
26.916,25.65
26.849,25.63
26.973,25.649
26.97,25.667
26.88,25.664
26.954,25.661
27.041,25.679
26.935,25.663
27.049,25.669
27.056,25.669
26.932,25.676
27.01,25.673
26.922,25.681
26.903,25.685
26.857,25.678
26.948,25.648
26.988,25.692
26.795,25.672
26.881,25.651
26.852,25.671
26.981,25.669
26.98,25.655
26.946,25.648
27.002,25.643
26.893,25.652
27.332,25.693
27.037,25.681
27.019,25.682
26.731,25.681
27.072,25.669
26.827,25.687
26.913,25.689
26.808,25.701
26.729,25.702
26.843,25.69
26.885,25.694
26.906,25.667
27.03,25.703
26.912,25.701
26.855,25.694
26.732,25.69
26.903,25.703
26.631,25.702
26.865,25.699
26.779,25.728
27.01,25.69
26.981,25.721
26.937,25.707
27.139,25.682
26.085,25.967
27.018,25.71
27.146,25.679
27.078,25.686
27.111,25.713
27.082,25.695
26.829,25.714
27.103,25.727
26.636,25.742
26.799,25.727
26.883,25.716
26.78,25.727
26.987,25.712
26.849,25.722
26.827,25.735
27.107,25.718
27.111,25.702
26.834,25.746
26.933,25.726
26.609,25.738
27.02,25.719
27.084,25.741
26.877,25.717
27.028,25.748
27.038,25.722
27.078,25.703
26.992,25.7
27.308,25.751
27.082,25.733
26.915,25.739
27.018,25.734
26.783,25.745
26.906,25.742
27.101,25.706
26.843,25.71
26.818,25.74
26.646,25.732
26.992,25.732
26.666,25.741
27.226,25.732
27.077,25.741
27.033,25.754
26.976,25.774
26.731,25.758
26.873,25.735
26.613,25.743
26.868,25.745
27.041,25.744
27.101,25.754
26.701,25.745
27.011,25.735
27.027,25.747
27.209,25.786
27.213,25.742
26.97,25.73
26.386,25.85
27.045,25.745
26.994,25.755
27.043,25.761
26.9,25.733
26.737,25.777
26.927,25.778
27.051,25.758
26.931,25.756
26.971,25.747
27.095,25.76
27.173,25.757
27.338,25.787
26.668,25.772
27.234,25.808
27.064,25.765
26.828,25.781
26.816,25.751
27.037,25.746
26.824,25.772
26.779,25.756
26.886,25.756
27.0,25.753
27.024,25.749
26.857,25.778
27.051,25.769
27.049,25.756
26.992,25.771
27.304,25.798
26.778,25.765
26.404,25.877
26.885,25.754
27.057,25.775
27.129,25.787
27.028,25.764
26.977,25.776
26.981,25.783
27.037,25.786
27.013,25.779
27.142,25.789
27.003,25.795
27.243,25.773
26.954,25.788
27.135,25.785
26.812,25.771
27.101,25.795
27.008,25.802
27.342,25.797
26.906,25.772
26.885,25.81
27.019,25.775
27.225,25.794
26.994,25.792
26.852,25.804
27.088,25.778
27.18,25.806
26.793,25.839
27.279,25.818
27.172,25.809
27.29,25.809
27.293,25.807
26.964,25.817
26.792,25.795
26.915,25.805
26.483,25.866
26.979,25.806
26.972,25.827
27.066,25.806
27.173,25.819
27.255,25.822
26.926,25.812
27.136,25.82
26.942,25.829
27.188,25.825
26.725,25.833
27.057,25.825
27.143,25.799
26.907,25.824
27.054,25.828
27.237,25.827
27.187,25.821
27.197,25.852
26.902,25.849
26.844,25.814
27.139,25.835
26.993,25.83
26.97,25.837
27.091,25.822
26.95,25.837
26.818,25.824
26.426,25.922
27.381,25.845
27.24,25.841
27.163,25.839
27.003,25.852
27.333,25.825
27.283,25.87
27.097,25.844
27.138,25.843
26.921,25.861
26.967,25.842
27.043,25.821
27.291,25.839
27.014,25.851
26.822,25.852
26.893,25.848
26.954,25.849
26.893,25.829
27.24,25.841
26.869,25.829
27.252,25.844
27.114,25.827
27.174,25.88
27.248,25.855
27.399,25.835
27.193,25.866
26.769,25.871
27.23,25.837
26.12,26.251
27.078,25.85
26.969,25.841
27.193,25.862
26.975,25.838
26.925,25.846
26.963,25.799
27.0,25.877
26.889,25.85
27.143,25.837
26.848,25.884
26.827,25.862
27.108,25.868
26.82,25.899
27.16,25.89
27.236,25.886
26.992,25.896
27.089,25.91
27.086,25.88
26.874,25.909
27.385,25.898
27.141,25.883
27.209,25.872
27.25,25.879
27.071,25.891
26.777,25.919
26.86,25.866
27.032,25.899
27.103,25.881
27.188,25.861
26.995,25.895
27.096,25.9
27.075,25.872
27.115,25.869
26.914,25.892
26.926,25.889
27.127,25.875
27.201,25.897
27.225,25.896
27.107,25.893
27.138,25.912
27.198,25.891
27.198,25.905
26.937,25.94
27.39,25.898
26.996,25.907
27.278,25.901
26.978,25.907
27.671,25.927
26.966,25.928
27.151,25.889
26.755,25.92
26.901,25.949
27.269,25.897
27.113,25.927
27.518,25.922
26.937,25.911
27.407,25.896
27.167,25.921
27.316,25.892
27.031,25.896
26.891,25.926
27.288,25.913
27.258,25.921
27.018,25.925
27.095,25.925
27.03,25.899
26.954,25.943
26.918,25.946
27.186,25.904
27.016,25.929
27.196,25.925
27.596,25.943
27.256,25.904
26.998,25.926
27.345,25.91
27.319,25.922
27.147,25.945
27.207,25.927
27.431,25.913
27.073,25.933
27.318,25.945
26.823,25.948
27.044,25.906
27.219,25.938
27.279,25.935
27.236,25.925
27.092,25.931
27.377,25.945
27.137,25.896
27.062,25.912
27.15,25.93
26.975,25.96
26.95,25.92
27.306,25.942
27.158,25.942
27.037,25.905
26.93,25.953
27.067,25.948
26.997,25.938
27.177,25.921
27.19,25.911
27.202,25.935
26.976,25.941
26.818,25.94
27.032,25.912
27.24,25.93
27.009,25.915
27.093,25.925
27.264,25.912
27.177,25.96
27.117,25.949
27.245,25.937
27.362,25.931
26.995,25.965
27.174,25.953
27.238,25.965
27.235,25.956
27.129,25.959
27.282,25.947
27.33,25.947
26.952,25.982
27.267,25.951
27.292,25.961
27.478,25.96
27.32,25.93
27.247,25.963
27.28,25.955
27.271,25.968
27.472,26.007
27.204,25.959
27.02,25.972
27.035,25.942
27.163,25.962
27.124,25.942
27.559,25.953
27.023,25.972
27.149,25.964
27.238,26.026
26.84,25.986
27.395,25.974
27.269,25.97
27.303,25.961
26.935,25.979
26.893,25.985
27.501,25.975
27.215,25.937
27.337,25.978
27.033,25.973
27.092,25.96
27.009,25.98
27.237,25.989
27.138,25.95
27.081,25.983
27.128,25.965
27.293,25.995
27.216,25.986
27.004,25.962
27.127,25.952
26.962,25.975
27.187,25.954
27.068,25.999
27.676,25.99
26.997,25.962
27.246,26.043
27.362,26.003
27.086,25.988
27.36,25.996
27.234,25.979
27.303,25.977
27.247,25.982
27.322,26.029
27.345,25.966
27.307,25.986
27.083,25.992
27.445,26.017
27.016,26.003
26.98,26.01
27.145,25.984
27.184,25.984
27.402,25.974
27.374,26.001
27.213,26.011
27.418,25.993
27.053,26.013
27.195,26.006
26.871,26.029
27.262,25.993
27.092,26.007
27.319,26.037
27.101,26.001
27.211,26.032
27.203,26.0
26.907,26.005
27.116,26.04
27.382,26.001
27.332,25.995
27.568,26.002
27.199,26.006
26.914,26.022
27.222,26.007
27.27,25.997
27.43,26.049
27.197,26.032
27.169,26.022
26.866,26.016
27.351,26.013
27.164,26.022
27.449,26.027
27.123,26.012
27.433,25.992
27.326,26.013
27.03,26.028
27.085,26.028
27.173,26.016
27.346,26.031
27.302,26.003
27.231,26.029
27.374,26.003
27.36,26.037
27.092,26.011
27.297,26.005
27.147,26.008
27.097,26.031
27.116,26.051
27.462,26.037
27.401,26.026
27.028,26.065
26.835,26.07
27.448,26.046
27.44,26.039
27.464,25.898
26.783,26.099
27.338,26.035
27.185,26.045
27.324,26.019
27.259,26.045
27.17,26.054
27.103,26.049
27.159,26.022
27.061,26.029
27.2,26.034
27.334,26.054
26.983,26.055
27.329,26.029
27.266,26.056
27.373,26.062
27.115,26.029
27.212,26.039
27.338,26.031
27.341,26.054
27.134,26.049
26.982,26.068
27.242,26.076
27.069,26.071
27.429,26.078
27.156,26.069
27.127,26.077
27.55,26.066
27.408,26.068
27.294,26.039
27.454,26.077
27.627,26.065
27.328,26.07
27.349,26.041
27.567,26.074
27.056,26.066
27.44,26.077
27.424,26.076
27.409,26.082
27.26,26.067
27.083,26.044
27.458,26.085
27.705,26.099
27.194,26.11
27.251,26.074
27.336,26.069
27.435,26.068
26.907,26.075
27.404,26.077
27.25,26.078
27.025,26.096
27.478,26.087
27.34,26.055
27.058,26.078
27.043,26.086
27.148,26.089
27.33,26.091
27.145,26.08
27.108,26.09
27.201,26.089
27.138,26.117
27.513,26.117
27.416,26.095
27.139,26.091
27.275,26.102
27.056,26.135
27.19,26.124
27.193,26.081
27.389,26.108
27.314,26.11
27.271,26.11
27.598,26.099
27.176,26.109
27.341,26.116
26.768,26.192
27.513,26.126
26.99,26.129
27.466,26.126
27.254,26.113
27.041,26.139
27.404,26.085
27.176,26.122
27.466,26.112
27.324,26.115
27.018,26.14
27.166,26.133
27.019,26.142
27.193,26.111
27.147,26.105
27.339,26.116
27.015,26.148
27.106,26.139
27.206,26.142
27.18,26.127
27.059,26.157
27.387,26.132
27.124,26.143
27.345,26.122
27.286,26.12
27.645,26.126
26.721,26.232
27.238,26.137
27.257,26.114
27.429,26.136
27.324,26.132
27.391,26.158
27.166,26.162
27.413,26.159
27.544,26.167
27.202,26.138
27.359,26.154
27.362,26.144
26.469,26.461
27.365,26.172
27.123,26.163
27.243,26.135
27.226,26.123
27.086,26.179
27.504,26.131
27.355,26.146
27.26,26.162
27.593,26.179
27.191,26.163
27.479,26.15
27.423,26.133
27.646,26.178
27.393,26.167
27.488,26.166
27.432,26.157
27.377,26.175
27.126,26.156
26.919,26.203
26.938,26.213
27.203,26.144
27.241,26.172
27.328,26.162
27.337,26.129
27.13,26.157
27.362,26.159
27.34,26.163
27.317,26.19
27.659,26.176
26.96,26.209
27.591,26.164
26.909,26.218
27.282,26.16
27.457,26.177
27.418,26.166
27.427,26.178
27.296,26.156
27.285,26.168
27.118,26.179
27.089,26.174
27.565,26.164
27.112,26.167
27.187,26.156
27.288,26.188
27.373,26.171
27.546,26.206
27.423,26.165
27.265,26.185
27.481,26.204
27.049,26.226
27.368,26.193
27.415,26.225
27.534,26.183
27.463,26.175
27.283,26.167
27.518,26.148
27.116,26.194
27.331,26.201
27.302,26.191
27.647,26.189
27.417,26.186
27.156,26.208
27.591,26.203
27.349,26.185
27.141,26.219
27.241,26.199
27.156,26.207
27.364,26.171
27.434,26.205
27.331,26.193
27.483,26.189
27.237,26.21
27.316,26.217
27.448,26.167
27.297,26.198
27.389,26.171
27.216,26.181
27.285,26.203
27.293,26.227
27.223,26.193
27.393,26.184
27.243,26.211
27.236,26.163
27.281,26.205
27.345,26.203
27.429,26.21
27.369,26.218
27.154,26.203
27.313,26.199
27.517,26.219
27.195,26.241
27.161,26.21
27.409,26.222
27.393,26.214
27.227,26.218
27.414,26.198
27.251,26.211
27.281,26.222
27.083,26.221
27.26,26.213
27.173,26.244
27.606,26.226
27.195,26.204
27.632,26.277
27.02,26.236
27.599,26.216
27.22,26.23
27.613,26.224
27.266,26.207
27.081,26.235
27.394,26.201
27.239,26.263
27.445,26.193
27.691,26.241
27.405,26.219
27.258,26.221
27.462,26.251
27.306,26.201
27.319,26.238
27.543,26.248
27.095,26.259
27.56,26.2
27.466,26.248
27.252,26.274
27.145,26.244
27.409,26.22
27.315,26.25
27.286,26.242
27.229,26.248
27.264,26.219
27.096,26.28
27.499,26.224
27.631,26.259
27.233,26.224
27.369,26.293
27.278,26.243
27.411,26.259
27.598,26.338
27.551,26.251
27.263,26.282
27.391,26.271
27.633,26.245
27.483,26.226
27.378,26.227
27.174,26.236
27.236,26.242
27.602,26.26
27.291,26.256
27.195,26.318
27.116,26.288
27.486,26.295
27.341,26.272
27.31,26.273
27.357,26.247
27.302,26.263
27.693,26.256
27.28,26.278
27.291,26.27
27.034,26.281
27.413,26.267
26.794,26.408
27.415,26.265
27.367,26.278
27.283,26.309
27.611,26.273
27.395,26.299
27.56,26.287
27.196,26.259
27.23,26.294
27.337,26.285
27.591,26.28
27.096,26.328
27.524,26.302
27.561,26.283
27.654,26.282
27.47,26.252
27.46,26.253
27.52,26.285
27.088,26.334
27.356,26.298
27.494,26.285
27.477,26.305
27.329,26.316
27.436,26.281
27.105,26.295
27.425,26.331
27.557,26.262
27.375,26.298
27.379,26.267
27.362,26.296
27.146,26.312
27.395,26.307
27.179,26.327
27.152,26.332
27.319,26.274
27.492,26.312
27.555,26.277
27.557,26.324
27.306,26.303
27.309,26.309
27.471,26.303
27.333,26.281
27.489,26.304
27.293,26.336
27.469,26.311
27.184,26.318
27.346,26.302
27.046,26.355
27.5,26.313
27.382,26.352
27.543,26.301
27.389,26.297
27.386,26.299
27.296,26.353
27.47,26.332
27.573,26.324
27.431,26.335
27.297,26.331
27.588,26.374
27.656,26.342
27.21,26.367
27.449,26.337
27.647,26.429
27.295,26.385
27.663,26.341
27.145,26.387
27.306,26.332
27.653,26.33
27.347,26.339
27.476,26.368
27.577,26.389
26.624,26.777
27.426,26.299
27.433,26.328
27.52,26.35
27.378,26.312
27.538,26.333
27.382,26.333
27.34,26.365
27.658,26.307
27.69,26.337
27.576,26.4
27.382,26.356
27.296,26.342
27.433,26.347
27.152,26.38
27.686,26.319
27.452,26.343
27.402,26.405
27.28,26.392
27.592,26.409
27.405,26.379
27.585,26.356
27.23,26.362
26.969,26.437
27.453,26.379
27.582,26.331
27.613,26.34
27.294,26.409
27.558,26.346
27.465,26.362
27.474,26.385
27.389,26.381
27.592,26.353
27.499,26.384
27.376,26.364
27.427,26.431
27.641,26.391
27.502,26.407
27.425,26.387
27.444,26.383
27.495,26.41
27.362,26.367
27.656,26.417
27.461,26.379
27.588,26.403
27.409,26.353
27.368,26.367
27.396,26.422
26.698,26.81
27.556,26.374
27.267,26.401
27.319,26.434
27.572,26.434
27.387,26.424
27.665,26.394
27.586,26.381
27.283,26.394
27.689,26.376
27.407,26.376
27.326,26.384
27.403,26.371
27.354,26.415
27.498,26.42
27.478,26.42
27.217,26.398
27.46,26.412
27.487,26.369
27.628,26.37
27.422,26.418
27.315,26.438
27.495,26.425
27.408,26.401
27.634,26.392
27.515,26.377
27.264,26.427
27.391,26.41
27.6,26.449
27.392,26.41
27.649,26.41
27.273,26.443
27.172,26.463
27.493,26.447
27.259,26.444
27.651,26.416
27.419,26.456
27.534,26.377
27.485,26.413
27.425,26.426
27.442,26.434
27.47,26.421
27.28,26.459
27.606,26.408
27.567,26.399
27.256,26.455
27.533,26.482
27.624,26.422
27.558,26.423
27.574,26.479
27.344,26.481
27.484,26.451
27.473,26.427
27.628,26.455
27.575,26.536
27.533,26.471
27.282,26.448
27.605,26.466
27.438,26.53
27.643,26.447
27.256,26.437
27.672,26.433
27.479,26.444
27.63,26.416
27.541,26.476
27.127,26.547
27.231,26.584
27.655,26.455
27.629,26.473
27.68,26.525
27.653,26.457
27.662,26.427
27.545,26.48
27.657,26.444
27.53,26.434
27.292,26.5
27.718,26.461
27.22,26.496
27.666,26.462
27.664,26.473
27.613,26.442
27.172,26.572
26.744,26.992
27.641,26.475
27.695,26.473
27.442,26.472
27.337,26.509
27.42,26.477
27.644,26.484
27.358,26.52
27.571,26.525
27.479,26.474
27.573,26.495
27.464,26.564
27.468,26.479
27.526,26.48
27.33,26.515
27.671,26.457
27.53,26.502
27.352,26.521
27.241,26.46
27.401,26.539
27.467,26.5
27.346,26.552
27.399,26.503
27.476,26.495
27.397,26.529
27.446,26.542
27.385,26.52
27.688,26.467
27.351,26.524
27.382,26.521
27.251,26.527
27.68,26.487
27.35,26.582
27.41,26.516
27.388,26.493
27.603,26.499
27.43,26.523
27.538,26.505
27.525,26.506
27.584,26.522
27.644,26.581
27.652,26.505
27.692,26.453
27.695,26.53
27.489,26.535
27.333,26.555
27.588,26.508
27.546,26.536
27.504,26.503
27.564,26.483
27.347,26.563
27.643,26.52
27.555,26.536
27.406,26.56
27.297,26.564
27.64,26.521
27.466,26.526
27.466,26.526
27.566,26.583
27.465,26.514
27.594,26.569
27.701,26.518
27.533,26.53
27.462,26.545
27.355,26.548
27.633,26.54
27.653,26.54
27.411,26.526
27.67,26.561
27.515,26.586
27.749,26.521
27.326,26.598
27.652,26.506
27.582,26.522
27.448,26.526
27.471,26.561
27.688,26.534
27.509,26.515
27.45,26.536
27.353,26.637
27.37,26.557
27.384,26.558
27.408,26.601
27.66,26.586
27.615,26.565
27.606,26.578
27.699,26.531
27.591,26.524
27.417,26.601
27.679,26.56
27.691,26.613
27.517,26.546
27.618,26.594
27.286,26.579
27.624,26.566
27.656,26.543
27.487,26.613
27.481,26.545
27.439,26.615
27.733,26.53
27.463,26.547
27.526,26.585
27.303,26.636
27.591,26.554
27.508,26.575
27.265,26.648
27.608,26.659
27.415,26.6
27.156,26.667
27.688,26.583
27.446,26.727
27.518,26.613
27.716,26.541
27.487,26.649
27.582,26.592
27.331,26.593
27.624,26.625
27.472,26.617
27.406,26.606
27.656,26.573
27.655,26.585
27.505,26.57
27.491,26.595
27.517,26.605
27.407,26.67
27.522,26.613
27.568,26.624
27.285,26.688
27.516,26.622
27.614,26.582
27.613,26.638
27.54,26.575
27.437,26.599
27.532,26.584
27.664,26.595
27.625,26.686
27.569,26.598
27.651,26.636
27.339,26.657
27.58,26.618
27.416,26.674
27.665,26.728
27.598,26.634
27.61,26.644
27.412,26.665
27.576,26.621
27.153,26.701
27.299,26.692
27.594,26.717
27.568,26.722
27.552,26.67
27.558,26.673
27.268,26.747
27.573,26.632
27.371,26.717
27.72,26.648
27.717,26.662
27.582,26.669
27.22,26.76
27.602,26.757
27.433,26.69
27.307,26.718
27.65,26.664
27.703,26.695
27.444,26.762
27.507,26.69
27.627,26.702
27.373,26.762
27.405,26.742
27.609,26.69
27.654,26.654
27.653,26.677
27.574,26.755
27.171,26.817
27.594,26.703
27.551,26.708
27.699,26.694
27.455,26.775
27.664,26.705
27.647,26.722
27.499,26.706
27.702,26.698
27.469,26.765
27.571,26.768
27.66,26.69
27.581,26.696
27.486,26.703
27.636,26.744
27.475,26.776
27.568,26.713
27.584,26.757
27.523,26.733
27.567,26.764
27.595,26.742
27.137,26.965
26.996,27.202
27.487,26.753
27.544,26.751
27.591,26.804
27.461,26.907
27.621,26.754
27.534,26.728
27.681,26.762
27.674,26.732
27.647,26.751
27.557,26.765
27.574,26.744
27.545,26.87
27.727,26.734
27.616,26.783
27.707,26.74
27.626,26.736
27.576,26.822
27.544,26.747
27.402,26.805
27.658,26.76
27.429,26.808
27.701,26.708
27.598,26.817
27.571,26.768
27.512,26.769
27.55,26.811
27.719,26.722
27.521,26.873
27.525,26.788
27.632,26.757
27.161,27.036
27.251,27.01
27.538,26.786
27.65,26.748
27.657,26.892
27.646,26.796
27.537,26.78
27.623,26.807
27.646,26.762
27.639,26.817
27.609,26.767
27.576,26.797
27.567,26.817
27.525,26.854
27.622,26.798
27.571,26.835
27.487,26.85
27.746,26.917
27.689,26.745
27.704,26.816
27.581,26.777
27.616,26.775
27.489,26.877
27.688,26.827
27.558,26.793
27.157,27.04
27.522,26.856
27.607,26.812
27.654,26.79
27.698,26.792
27.574,26.856
27.552,26.984
27.67,26.864
27.479,26.83
27.709,26.921
27.606,26.859
27.621,26.846
27.551,26.84
27.646,26.881
27.667,26.86
27.619,26.898
27.553,26.924
27.71,26.853
27.676,26.871
27.551,27.151
27.708,26.884
27.516,26.932
27.35,27.018
27.62,26.878
27.72,26.96
27.521,26.96
27.675,26.883
27.593,27.017
27.678,26.9
27.552,26.995
27.6,26.946
27.677,26.984
27.725,26.949
27.629,27.03
27.63,26.97
27.538,27.24
27.713,26.971
27.684,26.922
27.685,26.969
27.544,27.089
27.645,27.0
27.675,27.009
27.711,26.941
27.566,27.138
27.724,26.975
27.541,27.183
27.248,27.254
27.47,27.083
27.572,27.093
27.645,27.128
27.603,27.023
27.745,27.01
27.475,27.08
27.58,27.081
27.341,27.158
27.387,27.176
27.695,27.004
27.544,27.098
27.658,27.057
27.682,27.135
27.595,27.279
27.691,27.058
27.63,27.22
27.632,27.191
27.71,27.532
27.578,27.262
27.692,27.129
27.71,27.226
27.577,27.413
27.617,27.241
27.656,27.302
21.162,19.676
21.761,20.411
22.968,21.413
22.971,21.446
23.164,21.492
22.897,21.611
23.08,21.576
22.892,21.654
22.853,21.767
23.651,21.677
24.101,21.682
23.634,21.707
23.886,21.725
23.192,21.842
23.681,21.791
23.386,21.848
23.909,21.857
22.355,22.383
23.215,21.954
23.215,21.96
23.942,21.927
23.359,22.003
23.871,21.961
23.469,22.021
24.05,21.971
24.297,21.973
23.866,22.023
23.743,22.044
24.18,22.035
24.167,22.077
24.545,22.105
24.431,22.092
24.322,22.113
24.167,22.147
24.009,22.143
24.013,22.156
24.45,22.169
24.207,22.171
24.293,22.182
24.051,22.189
24.274,22.194
23.745,22.227
23.86,22.255
24.313,22.247
24.26,22.244
23.973,22.267
24.176,22.257
24.128,22.273
24.187,22.29
24.224,22.284
24.322,22.291
24.544,22.302
24.049,22.317
24.233,22.327
23.907,22.34
24.202,22.329
23.951,22.372
24.376,22.348
24.069,22.361
24.534,22.349
24.156,22.377
24.413,22.364
24.674,22.351
25.45,22.415
24.39,22.373
24.345,22.388
24.388,22.388
24.279,22.385
24.242,22.397
24.427,22.39
24.752,22.395
25.525,22.435
24.155,22.402
24.363,22.387
24.539,22.394
24.403,22.405
24.122,22.408
24.049,22.422
24.214,22.411
24.124,22.433
24.472,22.416
24.306,22.426
24.285,22.428
24.013,22.464
24.313,22.443
24.619,22.444
24.381,22.454
24.714,22.462
24.414,22.468
24.893,22.476
24.078,22.498
24.311,22.49
24.552,22.494
24.557,22.486
24.415,22.494
24.34,22.49
24.357,22.497
24.615,22.506
24.368,22.523
24.522,22.525
24.401,22.536
24.002,22.576
24.262,22.56
24.765,22.55
25.223,22.578
24.144,22.581
24.748,22.548
23.8,22.643
24.564,22.571
23.902,22.629
24.264,22.586
24.219,22.586
24.399,22.583
24.502,22.579
24.124,22.599
24.394,22.584
24.066,22.624
24.465,22.584
24.435,22.589
24.39,22.599
24.276,22.613
24.345,22.607
24.121,22.64
24.485,22.613
24.409,22.627
24.371,22.635
24.496,22.628
24.173,22.657
24.401,22.639
24.32,22.651
24.245,22.654
24.095,22.68
24.165,22.666
23.881,22.716
24.886,22.641
24.532,22.655
25.012,22.636
25.286,22.665
24.802,22.657
24.376,22.666
24.457,22.672
24.543,22.668
24.259,22.694
24.583,22.675
24.201,22.699
24.686,22.677
24.5,22.68
24.294,22.692
23.911,22.767
25.105,22.696
24.631,22.694
24.326,22.718
24.339,22.714
24.422,22.711
24.267,22.719
24.715,22.709
24.396,22.722
24.64,22.717
24.672,22.71
24.319,22.728
24.379,22.738
24.327,22.741
24.116,22.767
24.711,22.72
24.536,22.732
24.543,22.742
24.502,22.746
23.965,22.806
24.636,22.742
24.429,22.775
24.439,22.763
24.227,22.791
24.747,22.753
24.292,22.781
24.594,22.767
24.519,22.765
25.23,22.784
24.884,22.749
24.596,22.773
24.619,22.779
24.479,22.787
24.821,22.768
24.623,22.787
24.782,22.785
24.472,22.78
24.788,22.786
24.516,22.8
24.684,22.784
24.617,22.793
24.279,22.811
24.577,22.79
24.716,22.792
24.946,22.793
24.251,22.831
24.768,22.791
24.559,22.812
24.715,22.799
24.761,22.817
24.539,22.81
24.561,22.818
24.777,22.818
25.106,22.825
24.795,22.828
24.752,22.806
24.823,22.834
24.486,22.827
24.946,22.827
24.906,22.833
24.829,22.837
24.548,22.846
25.062,22.831
24.464,22.868
24.402,22.868
24.443,22.868
24.744,22.848
24.534,22.865
24.587,22.866
24.712,22.859
23.303,23.364
25.026,22.848
24.573,22.866
24.435,22.88
24.493,22.881
24.496,22.879
24.423,22.902
24.44,22.885
24.477,22.895
24.868,22.875
24.724,22.891
25.172,22.885
24.687,22.881
25.463,22.924
24.806,22.891
24.712,22.892
24.983,22.877
24.639,22.892
24.694,22.893
25.166,22.897
24.817,22.905
24.952,22.913
24.828,22.894
24.583,22.911
24.688,22.917
24.563,22.924
25.179,22.923
24.9,22.909
24.451,22.92
24.679,22.93
24.841,22.923
24.564,22.94
24.501,22.956
24.881,22.919
24.875,22.929
25.011,22.947
24.621,22.951
24.795,22.944
24.499,22.958
24.996,22.959
24.797,22.962
24.56,22.976
24.712,22.962
24.619,22.99
25.434,22.989
24.527,22.995
24.513,23.008
24.567,23.009
24.83,22.987
24.691,22.997
24.644,22.992
24.194,23.065
24.477,23.025
24.681,23.006
24.547,22.998
24.651,23.001
24.697,23.029
24.963,23.034
24.645,23.028
24.695,23.022
25.234,23.047
25.007,23.027
24.746,23.034
24.711,23.029
24.75,23.045
24.215,23.115
25.035,23.026
25.162,23.048
23.483,23.541
24.375,23.092
24.523,23.078
25.866,23.101
24.401,23.101
25.035,23.06
25.255,23.052
25.137,23.037
24.84,23.056
25.058,23.072
24.679,23.084
24.853,23.061
24.797,23.065
24.569,23.097
24.953,23.076
25.347,23.085
24.735,23.097
24.948,23.093
24.712,23.096
24.608,23.107
24.654,23.113
24.89,23.11
25.106,23.113
24.583,23.118
25.022,23.097
24.654,23.13
24.756,23.124
25.285,23.11
25.334,23.124
24.866,23.113
24.834,23.125
24.751,23.122
24.675,23.142
24.915,23.134
25.705,23.159
24.818,23.117
25.131,23.135
24.815,23.133
25.256,23.144
24.854,23.15
25.096,23.145
24.838,23.134
24.591,23.182
24.486,23.204
23.737,23.512
25.074,23.176
25.135,23.164
25.243,23.183
24.913,23.183
24.797,23.177
24.595,23.206
24.731,23.197
25.103,23.181
24.854,23.202
24.852,23.192
25.02,23.19
25.154,23.195
24.993,23.204
24.964,23.205
24.893,23.212
25.489,23.208
25.213,23.204
24.848,23.215
26.047,23.257
24.584,23.237
24.884,23.223
24.827,23.214
24.99,23.227
24.945,23.225
25.085,23.221
24.671,23.239
24.957,23.232
24.838,23.241
24.951,23.226
25.414,23.228
25.017,23.234
25.141,23.232
24.817,23.255
24.72,23.261
25.146,23.241
25.24,23.249
24.987,23.251
25.081,23.251
24.927,23.262
25.176,23.266
25.33,23.262
25.052,23.265
26.494,23.351
24.694,23.282
24.406,23.326
24.74,23.279
24.97,23.266
24.815,23.274
24.727,23.272
25.246,23.277
25.323,23.275
25.056,23.271
25.091,23.274
24.447,23.349
24.049,23.485
25.324,23.263
24.991,23.287
24.813,23.303
25.49,23.282
24.937,23.296
25.089,23.28
24.84,23.294
24.779,23.307
24.404,23.37
25.21,23.305
24.806,23.309
25.298,23.296
25.094,23.314
25.033,23.311
24.897,23.325
25.046,23.313
25.075,23.308
24.977,23.325
24.935,23.335
25.093,23.322
24.868,23.334
24.983,23.324
25.048,23.32
25.024,23.324
24.937,23.333
26.29,23.386
25.223,23.335
24.713,23.352
25.317,23.326
25.3,23.326
25.146,23.341
24.904,23.339
25.161,23.348
24.865,23.353
24.127,23.532
24.982,23.35
25.327,23.342
25.028,23.353
24.939,23.358
25.079,23.354
24.573,23.409
25.265,23.357
25.14,23.359
24.427,23.45
24.88,23.367
25.272,23.367
24.941,23.377
24.84,23.378
24.745,23.39
24.939,23.378
24.743,23.397
24.643,23.409
24.891,23.38
24.986,23.366
25.324,23.36
25.086,23.365
24.666,23.407
25.222,23.361
25.126,23.362
25.042,23.364
25.813,23.38
25.084,23.376
24.951,23.381
25.34,23.376
24.84,23.391
25.066,23.374
24.938,23.393
25.288,23.38
24.987,23.387
